run_id,campaign,arm,load_profile,fault_mode,visibility_timeout,max_receive_count,batch_size,delivery_delay,repeat,loss_rate,duplicate_rate,dlq_capture_rate,success_rate,stranded_rate,recovery_time_s,recovery_time_visible_s,throughput_msg_s,latency_p50_s,latency_p95_s,usd_total
e354395a-6640-5868-877a-f82c791a0e42,B_mrc_unhandled_error,queue,normal,unhandled_error,30,1,10,0,0,0.0,0.0,0.3005555555555556,0.7961111111111111,0.0,30.0,10.0,16.189562801500344,0.5941118125331357,1.2304414055409758,0.009004319857637432
e3762429-7741-59c6-aec0-1da5f27dbfca,B_mrc_unhandled_error,queue,normal,unhandled_error,30,3,10,0,3,0.0,0.15194444444444444,0.0008333333333333334,1.0,0.0,35.0,30.0,20.02688501100236,0.7659761795836881,60.66179640488021,0.011966505436757242
f838b00d-deef-5555-8c77-de77305e68b8,B_mrc_unhandled_error,queue,normal,unhandled_error,30,3,10,0,1,0.0,0.1411111111111111,0.0002777777777777778,1.0,0.0,35.0,15.0,20.211019284417635,0.7510690879019144,60.72438168425101,0.01188990801151188
f8d0940c-8824-57c9-8075-849bb6006cdf,B_mrc_unhandled_error,queue,normal,unhandled_error,30,5,10,0,3,0.0,0.13833333333333334,0.0,1.0,0.0,35.0,15.0,20.112466527169836,0.7678357852549738,60.526935554448926,0.01192452632238573
feeefbaa-d8a8-5882-a4b4-2a6dcd18607e,B_mrc_unhandled_error,queue,normal,unhandled_error,30,10,10,0,4,0.0,0.15055555555555555,0.0,1.0,0.0,50.0,0.0,20.341943927506158,0.842612756539264,60.80492474991725,0.011989800800974192
009a3583-4fad-51ea-8aa0-b34c846136c6,C_mrc_datastore_reject,queue,normal,datastore_reject,30,3,10,0,3,0.0,0.001388888888888889,0.0,1.0,0.0,35.0,0.0,19.93278254000108,0.7105236767206051,31.74052204216869,0.012438262786564933
049bb594-c262-5cb6-8c85-73df3d4958c8,C_mrc_datastore_reject,queue,normal,datastore_reject,30,10,10,0,4,0.0,0.0019444444444444444,0.0,1.0,0.0,30.0,0.0,19.476253485676086,0.6641404304056415,31.462551653501972,0.012161902819909661
07bf69bc-b781-56a4-ba8f-cd36260ace1c,C_mrc_datastore_reject,queue,normal,datastore_reject,30,3,10,0,3,0.0,0.001388888888888889,0.0,1.0,0.0,35.0,0.0,19.93278254000108,0.7105236767206051,31.74052204216869,0.012438262786564933
154176f5-daa6-5889-bb34-d7222c9d640d,C_mrc_datastore_reject,queue,normal,datastore_reject,30,1,10,0,3,0.0,0.0,0.16972222222222222,0.8330555555555555,0.0,30.0,0.0,16.831524572995477,0.5675214738674654,1.0787554207236993,0.010212229425313907
18e38c17-bbce-5cb5-b01a-44a57633382a,C_mrc_datastore_reject,queue,normal,datastore_reject,30,1,10,0,3,0.0,0.0,0.16972222222222222,0.8330555555555555,0.0,30.0,0.0,16.831524572995477,0.5675214738674654,1.0787554207236993,0.010212229425313907
