seq,phase,data_mode,function,runtime,variant,memory_mb,role,pattern,warming,intended_cold,force_cold,rep,block,burst_id,idle_gap_min,t_start,t_start_utc,request_id,status,function_error,error,rtt_ms,duration_ms,billed_ms,init_ms,cold,max_memory_used_mb,report_source,effective_billed_ms,cost_usd
109,baseline,live,python-default,python,default,128,warmup,steady,off,False,,9,,,,1789974834.883,2026-09-21T07:13:54.883+00:00,c25497c2-7785-43a1-9de4-838403387a4a,200,,False,359.637,187.18,188,,False,112,logs,188.0,5.133349e-07
110,baseline,live,python-default,python,default,128,measure,steady,off,False,,9,,,,1789974835.244,2026-09-21T07:13:55.243+00:00,af4a03cd-0697-465c-8d6c-54edeac667b7,200,,False,377.85,207.46,208,,False,112,logs,208.0,5.466683999999999e-07
111,baseline,live,python-default,python,default,1024,warmup,steady,off,False,,9,,,,1789974837.432,2026-09-21T07:13:57.431+00:00,0181e34f-075e-4d0b-a2c1-1b8bd9963520,200,,False,3991.828,27.68,3527,3499.19,True,132,logs,3527.0,4.72269018e-05
112,baseline,live,python-default,python,default,1024,warmup,steady,off,False,,9,,,,1789974841.425,2026-09-21T07:14:01.425+00:00,cb516aa5-73be-436c-a013-07252ec2908f,200,,False,194.98,16.6,17,,False,132,logs,17.0,4.266678e-07
113,baseline,live,python-default,python,default,1024,measure,steady,off,False,,9,,,,1789974841.623,2026-09-21T07:14:01.622+00:00,ab6adb13-44db-4256-8c25-c56bf873e51b,200,,False,216.044,29.4,30,,False,132,logs,30.0,6.00002e-07
114,baseline,live,python-default,python,default,512,warmup,steady,off,False,,9,,,,1789974843.67,2026-09-21T07:14:03.669+00:00,8936c444-7025-4678-ae10-49082520e629,200,,False,3494.049,60.79,3044,2982.81,True,134,logs,3044.0,2.0493434800000002e-05
115,baseline,live,python-default,python,default,512,warmup,steady,off,False,,9,,,,1789974847.165,2026-09-21T07:14:07.164+00:00,771a9753-e6fe-4e89-8883-b57cf31a3d57,200,,False,200.548,25.08,26,,False,134,logs,26.0,3.7333419999999996e-07
116,baseline,live,python-default,python,default,512,measure,steady,off,False,,9,,,,1789974847.366,2026-09-21T07:14:07.366+00:00,feb59f5d-f431-454b-a977-017076d629dc,200,,False,217.732,43.8,44,,False,134,logs,44.0,4.933348e-07
117,baseline,live,python-default,python,default,3008,warmup,steady,off,False,,9,,,,1789974849.445,2026-09-21T07:14:09.444+00:00,5bfc4ccb-da98-4ab9-be20-e2ba7ec2d4b4,200,,False,3034.704,12.53,2622,2608.74,True,132,logs,2622.0,0.000102895513475
118,baseline,live,python-default,python,default,3008,warmup,steady,off,False,,9,,,,1789974852.481,2026-09-21T07:14:12.480+00:00,dd23c3b7-e6d8-49e2-a275-6e0e2a7adcc6,200,,False,186.462,12.43,13,,False,132,logs,13.0,7.091692125e-07
119,baseline,live,python-default,python,default,3008,measure,steady,off,False,,9,,,,1789974852.67,2026-09-21T07:14:12.669+00:00,e8f0bc8d-d22a-493e-ad97-85569385ca85,200,,False,190.917,12.18,13,,False,132,logs,13.0,7.091692125e-07
0,runtime_compare,live,java-optimised,java,optimised,1024,measure,idle,off,True,update_env,0,,,,1789974855.948,2026-09-21T07:14:15.947+00:00,eb9e45e0-e728-412d-a25c-0c8b0f33eb99,200,,False,924.701,140.82,625,484.16,True,97,logs,625.0,8.533375e-06
1,runtime_compare,live,java-optimised,java,optimised,1024,follow_up,idle,off,False,update_env,0,,,,1789974856.874,2026-09-21T07:14:16.873+00:00,4eeb73cd-1011-4dd7-b5e0-738f8b2c9824,200,,False,212.581,41.78,42,,False,97,logs,42.0,7.600028e-07
2,runtime_compare,live,nodejs-optimised,nodejs,optimised,1024,measure,idle,off,True,update_env,0,,,,1789974859.41,2026-09-21T07:14:19.409+00:00,16e2c533-2359-47cf-9dfd-e5a119870b80,200,,False,709.677,194.23,342,146.84,True,78,logs,342.0,4.7600228e-06
3,runtime_compare,live,nodejs-optimised,nodejs,optimised,1024,follow_up,idle,off,False,update_env,0,,,,1789974860.121,2026-09-21T07:14:20.120+00:00,32086636-b250-4851-9ca6-71406ca90608,200,,False,289.1,114.72,115,,False,79,logs,115.0,1.733341e-06
4,runtime_compare,live,python-optimised,python,optimised,1024,measure,idle,off,True,update_env,0,,,,1789974862.706,2026-09-21T07:14:22.706+00:00,a55b227e-82d8-42b2-92c2-671137f727a4,200,,False,399.609,21.98,105,82.81,True,41,logs,105.0,1.600007e-06
5,runtime_compare,live,python-optimised,python,optimised,1024,follow_up,idle,off,False,update_env,0,,,,1789974863.107,2026-09-21T07:14:23.106+00:00,1b9b481e-e02a-43c1-bb43-e2704c03a365,200,,False,197.617,28.68,29,,False,41,logs,29.0,5.866686000000001e-07
6,runtime_compare,live,java-optimised,java,optimised,1024,measure,idle,off,True,update_env,1,,,,1789974865.322,2026-09-21T07:14:25.321+00:00,e7c04b7f-a1de-49ef-a43a-4867601d399b,200,,False,748.151,112.86,464,350.64,True,107,logs,464.0,6.3866976e-06
7,runtime_compare,live,java-optimised,java,optimised,1024,follow_up,idle,off,False,update_env,1,,,,1789974866.071,2026-09-21T07:14:26.070+00:00,a4cc7c83-a20f-43af-8cb2-74755bbd9246,200,,False,198.056,28.92,29,,False,107,logs,29.0,5.866686000000001e-07
8,runtime_compare,live,nodejs-optimised,nodejs,optimised,1024,measure,idle,off,True,update_env,1,,,,1789974868.299,2026-09-21T07:14:28.299+00:00,30b4fe7b-12df-4dec-89d0-02dad2bacefb,200,,False,572.124,159.61,298,137.47,True,79,logs,298.0,4.173353199999999e-06
9,runtime_compare,live,nodejs-optimised,nodejs,optimised,1024,follow_up,idle,off,False,update_env,1,,,,1789974868.872,2026-09-21T07:14:28.871+00:00,44c8119f-1871-42a3-af60-4f1898a1b781,200,,False,292.267,123.62,124,,False,79,logs,124.0,1.8533416e-06
10,runtime_compare,live,python-optimised,python,optimised,1024,measure,idle,off,True,update_env,1,,,,1789974871.244,2026-09-21T07:14:31.243+00:00,64826a99-480c-4977-9c50-22478d4293e1,200,,False,392.445,17.76,105,86.62,True,41,logs,105.0,1.600007e-06
11,runtime_compare,live,python-optimised,python,optimised,1024,follow_up,idle,off,False,update_env,1,,,,1789974871.637,2026-09-21T07:14:31.637+00:00,5266e936-e941-4fdc-8403-b6723470b2a4,200,,False,192.35,22.52,23,,False,41,logs,23.0,5.066682e-07
12,runtime_compare,live,java-optimised,java,optimised,1024,measure,idle,off,True,update_env,2,,,,1789974873.901,2026-09-21T07:14:33.900+00:00,04c272a3-9288-450a-b836-082c55b5bc6a,200,,False,821.114,116.02,541,424.72,True,107,logs,541.0,7.4133694e-06
13,runtime_compare,live,java-optimised,java,optimised,1024,follow_up,idle,off,False,update_env,2,,,,1789974874.723,2026-09-21T07:14:34.722+00:00,5dd754ed-20ff-45b7-8c4f-37017f582fa6,200,,False,216.564,47.16,48,,False,107,logs,48.0,8.400032e-07
14,runtime_compare,live,python-optimised,python,optimised,1024,measure,idle,off,True,update_env,2,,,,1789974876.994,2026-09-21T07:14:36.994+00:00,1e82b1c3-2061-486f-ac7a-e48e26d8c11c,200,,False,415.147,27.06,130,102.03,True,41,logs,130.0,1.933342e-06
15,runtime_compare,live,python-optimised,python,optimised,1024,follow_up,idle,off,False,update_env,2,,,,1789974877.41,2026-09-21T07:14:37.410+00:00,ea63f3de-89c1-4aad-aedd-3085344cb7ce,200,,False,200.257,26.26,27,,False,41,logs,27.0,5.600018e-07
16,runtime_compare,live,nodejs-optimised,nodejs,optimised,1024,measure,idle,off,True,update_env,2,,,,1789974879.655,2026-09-21T07:14:39.654+00:00,145e1c67-48c7-4793-9104-b12a039bcc05,200,,False,650.333,209.75,364,153.48,True,78,logs,364.0,5.053357599999999e-06
17,runtime_compare,live,nodejs-optimised,nodejs,optimised,1024,follow_up,idle,off,False,update_env,2,,,,1789974880.306,2026-09-21T07:14:40.306+00:00,711e1562-d714-4d0b-b0bb-2e52abe6d67e,200,,False,274.127,108.19,109,,False,78,logs,109.0,1.6533406e-06
18,runtime_compare,live,python-optimised,python,optimised,1024,measure,idle,off,True,update_env,3,,,,1789974882.635,2026-09-21T07:14:42.634+00:00,39c21728-76b2-46c0-9b33-c231ee43f34d,200,,False,373.085,24.28,96,71.63,True,41,logs,96.0,1.4800064e-06
19,runtime_compare,live,python-optimised,python,optimised,1024,follow_up,idle,off,False,update_env,3,,,,1789974883.011,2026-09-21T07:14:43.010+00:00,c1a25a39-69a2-48f6-aefa-cc50af146c6a,200,,False,199.065,29.23,30,,False,41,logs,30.0,6.00002e-07
20,runtime_compare,live,java-optimised,java,optimised,1024,measure,idle,off,True,update_env,3,,,,1789974885.346,2026-09-21T07:14:45.345+00:00,a31b515e-4858-473a-b52d-fe29b83864cc,200,,False,810.158,117.65,532,413.59,True,109,logs,532.0,7.2933688e-06
21,runtime_compare,live,java-optimised,java,optimised,1024,follow_up,idle,off,False,update_env,3,,,,1789974886.157,2026-09-21T07:14:46.157+00:00,d35b8c0e-8f8c-461e-aaab-2cd357128066,200,,False,213.639,46.54,47,,False,109,logs,47.0,8.266698e-07
22,runtime_compare,live,nodejs-optimised,nodejs,optimised,1024,measure,idle,off,True,update_env,3,,,,1789974888.441,2026-09-21T07:14:48.441+00:00,2a89b760-6c74-4756-8387-be6c6757ef5b,200,,False,601.994,180.35,324,142.75,True,79,logs,324.0,4.5200216e-06
23,runtime_compare,live,nodejs-optimised,nodejs,optimised,1024,follow_up,idle,off,False,update_env,3,,,,1789974889.044,2026-09-21T07:14:49.044+00:00,e6340800-bb13-4a31-b5a3-290c94c46881,200,,False,285.598,114.03,115,,False,79,logs,115.0,1.733341e-06
24,runtime_compare,live,nodejs-optimised,nodejs,optimised,1024,measure,idle,off,True,update_env,4,,,,1789974891.431,2026-09-21T07:14:51.431+00:00,f0c17c5c-f63a-4186-a126-25b2fcb39760,200,,False,647.748,211.59,363,151.1,True,79,logs,363.0,5.0400242e-06
25,runtime_compare,live,nodejs-optimised,nodejs,optimised,1024,follow_up,idle,off,False,update_env,4,,,,1789974892.08,2026-09-21T07:14:52.079+00:00,c37b412a-a5f1-4bd6-9237-a1f19d701654,200,,False,296.837,131.5,132,,False,79,logs,132.0,1.9600088e-06
26,runtime_compare,live,python-optimised,python,optimised,1024,measure,idle,off,True,update_env,4,,,,1789974894.421,2026-09-21T07:14:54.421+00:00,31133f38-536a-434c-bc72-307471a4c5ee,200,,False,403.634,23.7,91,66.82,True,43,logs,91.0,1.4133393999999999e-06
27,runtime_compare,live,python-optimised,python,optimised,1024,follow_up,idle,off,False,update_env,4,,,,1789974894.826,2026-09-21T07:14:54.825+00:00,ed33a2fc-f0ff-4158-8079-b1fd6f33d36c,200,,False,176.259,13.8,14,,False,43,logs,14.0,3.866676e-07
28,runtime_compare,live,java-optimised,java,optimised,1024,measure,idle,off,True,update_env,4,,,,1789974897.066,2026-09-21T07:14:57.065+00:00,4290cf78-5d4a-4449-abf7-cfdb9d128c51,200,,False,831.956,115.88,549,432.39,True,109,logs,549.0,7.520036600000001e-06
29,runtime_compare,live,java-optimised,java,optimised,1024,follow_up,idle,off,False,update_env,4,,,,1789974897.899,2026-09-21T07:14:57.898+00:00,56c4894a-1100-47d9-ae6b-5dbcdd34b704,200,,False,213.202,47.5,48,,False,109,logs,48.0,8.400032e-07
19,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,0,,python-optimised-0,,1789974900.983,2026-09-21T07:15:00.982+00:00,ce539b63-ebfc-4a6f-bf9b-9643de63d518,200,,False,1615.437,18.32,19,,False,41,logs,19.0,4.533346e-07
0,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,0,,python-optimised-0,,1789974900.984,2026-09-21T07:15:00.983+00:00,7cf5cdba-d215-4883-9dd9-b8d3ba104569,200,,False,416.221,18.14,105,86.18,True,41,logs,105.0,1.600007e-06
2,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,0,,python-optimised-0,,1789974900.986,2026-09-21T07:15:00.985+00:00,79e06ab6-b8c3-4131-bec2-d093b9faa83f,200,,False,594.505,16.62,17,,False,41,logs,17.0,4.266678e-07
3,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,0,,python-optimised-0,,1789974900.987,2026-09-21T07:15:00.987+00:00,060e4b17-c8d3-405a-bd09-747c03fb9097,200,,False,651.238,20.06,21,,False,41,logs,21.0,4.800014000000001e-07
6,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,0,,python-optimised-0,,1789974900.988,2026-09-21T07:15:00.988+00:00,27f3a206-0205-491b-97d6-fc62c6c85c33,200,,False,776.282,29.16,126,96.71,True,41,logs,126.0,1.8800084e-06
8,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,0,,python-optimised-0,,1789974900.989,2026-09-21T07:15:00.989+00:00,f0140e05-7efa-4ffb-9a3a-a80cbd3bd5ac,200,,False,1452.106,15.87,16,,False,41,logs,16.0,4.133344e-07
5,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,0,,python-optimised-0,,1789974900.991,2026-09-21T07:15:00.990+00:00,e0cdf118-64ee-4794-a1e8-9851a135bba4,200,,False,763.19,29.19,120,90.41,True,41,logs,120.0,1.800008e-06
10,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,0,,python-optimised-0,,1789974900.992,2026-09-21T07:15:00.992+00:00,f2d591ae-bea9-4b08-a7ea-210b644a3d6e,200,,False,504.619,18.83,19,,False,41,logs,19.0,4.533346e-07
16,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,0,,python-optimised-0,,1789974900.993,2026-09-21T07:15:00.993+00:00,270b2211-0385-49af-a779-93a33468ee96,200,,False,728.126,27.43,99,71.07,True,41,logs,99.0,1.5200066e-06
11,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,0,,python-optimised-0,,1789974900.994,2026-09-21T07:15:00.993+00:00,31a0b384-baa2-4b02-a40e-c9a9c5596d5d,200,,False,722.978,16.82,108,90.27,True,41,logs,108.0,1.6400072e-06
12,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,0,,python-optimised-0,,1789974900.995,2026-09-21T07:15:00.995+00:00,dc6dbbf2-ed53-454c-a114-44559602e776,200,,False,1026.633,28.38,29,,False,41,logs,29.0,5.866686000000001e-07
14,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,0,,python-optimised-0,,1789974900.995,2026-09-21T07:15:00.994+00:00,b6f37d36-77d4-4bf7-818d-44072a862172,200,,False,758.593,32.83,119,85.65,True,41,logs,119.0,1.7866746e-06
13,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,0,,python-optimised-0,,1789974900.996,2026-09-21T07:15:00.996+00:00,233ab26c-0ca0-4ce2-b010-4ac2e6349f1e,200,,False,1483.325,31.05,32,,False,41,logs,32.0,6.266688e-07
18,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,0,,python-optimised-0,,1789974900.996,2026-09-21T07:15:00.995+00:00,4a81d078-87f8-4281-aa45-008a125f60c1,200,,False,544.437,29.0,29,,False,41,logs,29.0,5.866686000000001e-07
9,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,0,,python-optimised-0,,1789974900.997,2026-09-21T07:15:00.996+00:00,0240203c-42a8-42db-b0c6-79ea89e960f3,200,,False,600.181,16.57,17,,False,41,logs,17.0,4.266678e-07
17,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,0,,python-optimised-0,,1789974900.997,2026-09-21T07:15:00.997+00:00,5478fb3f-006f-4f3b-a601-cd3d44bc38ac,200,,False,1501.425,19.5,20,,False,41,logs,20.0,4.66668e-07
15,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,0,,python-optimised-0,,1789974900.998,2026-09-21T07:15:00.998+00:00,9c51d24e-eb74-48ae-b55b-51777a2d9c62,200,,False,1464.178,17.16,18,,False,41,logs,18.0,4.400012e-07
1,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,0,,python-optimised-0,,1789974900.999,2026-09-21T07:15:00.998+00:00,51722e76-fcad-4680-92ae-9afa2b2f8cb4,200,,False,1638.146,31.09,32,,False,41,logs,32.0,6.266688e-07
7,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,0,,python-optimised-0,,1789974900.999,2026-09-21T07:15:00.999+00:00,d9a68007-b88a-4dfc-952c-e63111d4e8f4,200,,False,684.079,13.63,87,72.58,True,41,logs,87.0,1.3600058e-06
4,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,0,,python-optimised-0,,1789974901.0,2026-09-21T07:15:00.999+00:00,3a1c2a37-8ce2-4b43-a240-ae55d725a207,200,,False,1161.181,26.24,27,,False,41,logs,27.0,5.600018e-07
39,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,0,,java-optimised-0,,1789974905.077,2026-09-21T07:15:05.077+00:00,4b003fd0-9d0c-42c3-9987-7a04e5871ad2,200,,False,901.766,137.47,592,454.18,True,108,logs,592.0,8.093372799999999e-06
20,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,0,,java-optimised-0,,1789974905.078,2026-09-21T07:15:05.077+00:00,c1561fb2-837a-4fde-a1f9-fdf4756f8c39,200,,False,830.165,114.06,533,418.2,True,109,logs,533.0,7.3067022e-06
23,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,0,,java-optimised-0,,1789974905.079,2026-09-21T07:15:05.078+00:00,fa19612b-9706-4410-9e0f-503905374800,200,,False,908.857,116.48,523,406.16,True,107,logs,523.0,7.1733682000000005e-06
25,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,0,,java-optimised-0,,1789974905.08,2026-09-21T07:15:05.079+00:00,0b4e4807-f838-4f41-9b65-2009fc3c9cbb,200,,False,901.117,135.37,588,451.97,True,109,logs,588.0,8.040039199999999e-06
27,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,0,,java-optimised-0,,1789974905.081,2026-09-21T07:15:05.080+00:00,90d37a4c-4f9f-4a0c-a4d9-c3eb82c88770,200,,False,904.648,128.51,574,445.23,True,107,logs,574.0,7.853371599999999e-06
30,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,0,,java-optimised-0,,1789974905.082,2026-09-21T07:15:05.081+00:00,8e43d065-52f3-48fc-ad19-ebd1403e9031,200,,False,887.44,149.1,589,438.93,True,107,logs,589.0,8.0533726e-06
32,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,0,,java-optimised-0,,1789974905.082,2026-09-21T07:15:05.082+00:00,adf1ed35-846b-4b1a-bc41-457834778964,200,,False,850.788,120.99,540,418.88,True,109,logs,540.0,7.4000360000000004e-06
33,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,0,,java-optimised-0,,1789974905.083,2026-09-21T07:15:05.083+00:00,b283a115-f958-4145-acbf-c3588a0a220a,200,,False,630.16,83.04,356,272.73,True,111,logs,356.0,4.9466903999999995e-06
28,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,0,,java-optimised-0,,1789974905.084,2026-09-21T07:15:05.083+00:00,deb58c25-c6cb-4e00-a452-d954ae8da30a,200,,False,851.113,131.28,581,449.32,True,109,logs,581.0,7.9467054e-06
31,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,0,,java-optimised-0,,1789974905.085,2026-09-21T07:15:05.085+00:00,8c09b3b0-bbff-444c-86cd-99c330c1e232,200,,False,896.129,139.56,572,431.69,True,109,logs,572.0,7.8267048e-06
34,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,0,,java-optimised-0,,1789974905.086,2026-09-21T07:15:05.085+00:00,b9e0c777-527f-4d49-9b7c-b84022d67145,200,,False,1653.038,38.17,39,,False,107,logs,39.0,7.200026e-07
29,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,0,,java-optimised-0,,1789974905.087,2026-09-21T07:15:05.086+00:00,7f0b2067-e6de-4aa7-b550-35e8b681aeb3,200,,False,1715.222,38.18,39,,False,107,logs,39.0,7.200026e-07
22,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,0,,java-optimised-0,,1789974905.088,2026-09-21T07:15:05.088+00:00,72280bef-6f8a-48c1-a914-02cf1c3cb619,200,,False,1028.751,36.6,37,,False,107,logs,37.0,6.933357999999999e-07
38,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,0,,java-optimised-0,,1789974905.088,2026-09-21T07:15:05.087+00:00,58f16c9e-dd91-4921-bd42-58348d3052e4,200,,False,1168.447,38.56,39,,False,107,logs,39.0,7.200026e-07
35,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,0,,java-optimised-0,,1789974905.089,2026-09-21T07:15:05.088+00:00,ebbf745d-36b9-44f8-9818-82af2daa1691,200,,False,1571.116,42.05,43,,False,107,logs,43.0,7.733362e-07
26,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,0,,java-optimised-0,,1789974905.09,2026-09-21T07:15:05.090+00:00,89d01fee-a37b-4660-9afe-725e293d092f,200,,False,1688.18,35.69,36,,False,107,logs,36.0,6.800024e-07
37,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,0,,java-optimised-0,,1789974905.09,2026-09-21T07:15:05.089+00:00,f475bc7f-4096-4435-8664-778bde39171c,200,,False,997.262,35.77,36,,False,107,logs,36.0,6.800024e-07
21,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,0,,java-optimised-0,,1789974905.091,2026-09-21T07:15:05.090+00:00,2b857d0f-4db3-40de-aab4-9c402466a4bd,200,,False,1056.933,35.82,36,,False,107,logs,36.0,6.800024e-07
24,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,0,,java-optimised-0,,1789974905.091,2026-09-21T07:15:05.091+00:00,75399821-1706-4c52-a811-c97ed094d5da,200,,False,1212.03,46.67,47,,False,107,logs,47.0,8.266698e-07
36,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,0,,java-optimised-0,,1789974905.093,2026-09-21T07:15:05.092+00:00,5cf75344-3771-4465-9410-893a772ca85f,200,,False,1446.347,41.14,42,,False,107,logs,42.0,7.600028e-07
40,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,0,,nodejs-optimised-0,,1789974909.134,2026-09-21T07:15:09.134+00:00,58cb6fe3-3ee8-408d-bf46-f7d737e54752,200,,False,644.611,178.61,335,156.28,True,78,logs,335.0,4.6666890000000005e-06
59,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,0,,nodejs-optimised-0,,1789974909.134,2026-09-21T07:15:09.133+00:00,bc763075-c872-4454-89b1-e67122c2254a,200,,False,934.407,125.54,126,,False,78,logs,126.0,1.8800084e-06
42,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,0,,nodejs-optimised-0,,1789974909.136,2026-09-21T07:15:09.135+00:00,07a697d5-918c-45ba-80dd-39d01b7440e8,200,,False,576.756,147.63,259,111.11,True,80,logs,259.0,3.6533506e-06
45,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,0,,nodejs-optimised-0,,1789974909.136,2026-09-21T07:15:09.136+00:00,61355329-4cf7-4ea9-9c53-ba31fef7736e,200,,False,645.972,195.82,341,144.95,True,79,logs,341.0,4.7466894e-06
46,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,0,,nodejs-optimised-0,,1789974909.137,2026-09-21T07:15:09.137+00:00,ea6bf6e0-3b51-4656-a5bf-4131f3e7d4f1,200,,False,708.787,189.96,334,143.68,True,78,logs,334.0,4.6533556e-06
48,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,0,,nodejs-optimised-0,,1789974909.138,2026-09-21T07:15:09.138+00:00,9755cb3f-e591-4ddc-9722-81a8cfc14054,200,,False,652.499,196.68,351,153.61,True,78,logs,351.0,4.880023399999999e-06
50,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,0,,nodejs-optimised-0,,1789974909.139,2026-09-21T07:15:09.139+00:00,bab4e850-0f29-4dc5-9b36-947820af0952,200,,False,589.416,178.09,295,116.56,True,79,logs,295.0,4.133353e-06
52,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,0,,nodejs-optimised-0,,1789974909.14,2026-09-21T07:15:09.139+00:00,c8cc4262-9d80-4c26-b553-d37a7f85be5a,200,,False,636.949,195.23,344,148.73,True,78,logs,344.0,4.7866896e-06
55,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,0,,nodejs-optimised-0,,1789974909.141,2026-09-21T07:15:09.140+00:00,b651cd2a-e4a6-45f1-a6bb-670dda22fd6b,200,,False,627.063,191.52,334,142.02,True,78,logs,334.0,4.6533556e-06
58,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,0,,nodejs-optimised-0,,1789974909.141,2026-09-21T07:15:09.141+00:00,8ed96d34-c3f7-4ecc-b2ed-15fc0eeb445e,200,,False,622.378,185.85,328,142.04,True,78,logs,328.0,4.5733552e-06
44,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,0,,nodejs-optimised-0,,1789974909.142,2026-09-21T07:15:09.141+00:00,bb7dcad2-403f-4b65-8ad5-f311832a8dc1,200,,False,592.169,186.7,306,119.25,True,79,logs,306.0,4.2800204e-06
47,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,0,,nodejs-optimised-0,,1789974909.142,2026-09-21T07:15:09.142+00:00,6fc05e76-7b21-4e76-a1f1-b8c958e859c1,200,,False,1044.135,131.88,132,,False,78,logs,132.0,1.9600088e-06
49,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,0,,nodejs-optimised-0,,1789974909.143,2026-09-21T07:15:09.143+00:00,dad683e3-ca59-49df-ad3b-f55eb319ef35,200,,False,1035.755,135.27,136,,False,78,logs,136.0,2.0133424000000003e-06
51,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,0,,nodejs-optimised-0,,1789974909.144,2026-09-21T07:15:09.143+00:00,87d52f85-7e55-416b-8821-9ecbf0c8628c,200,,False,1513.601,123.34,124,,False,79,logs,124.0,1.8533416e-06
53,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,0,,nodejs-optimised-0,,1789974909.145,2026-09-21T07:15:09.144+00:00,caf7d701-eded-44e8-822f-0ba70c29dcc8,200,,False,1572.09,133.05,134,,False,78,logs,134.0,1.9866756000000004e-06
41,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,0,,nodejs-optimised-0,,1789974909.146,2026-09-21T07:15:09.146+00:00,57459cd8-2d97-4a44-95a8-9930e11c8dd3,200,,False,1129.185,131.8,132,,False,78,logs,132.0,1.9600088e-06
56,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,0,,nodejs-optimised-0,,1789974909.146,2026-09-21T07:15:09.145+00:00,b06c3eae-7a47-40c9-a216-4a61d29b23c2,200,,False,1109.696,114.35,115,,False,79,logs,115.0,1.733341e-06
43,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,0,,nodejs-optimised-0,,1789974909.148,2026-09-21T07:15:09.147+00:00,c9743a3e-05b6-49d8-b36d-e3e7ae886914,200,,False,1407.432,131.87,132,,False,78,logs,132.0,1.9600088e-06
54,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,0,,nodejs-optimised-0,,1789974909.148,2026-09-21T07:15:09.148+00:00,0193a0ef-2dab-47b5-8d23-7d706b57b434,200,,False,1581.865,151.11,152,,False,82,logs,152.0,2.2266768e-06
