time_s,cpu_cores_sum,mem_sum,n_machines,sample_note
552300,41.7951522,86.92970740000001,11.033333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
552600,50.91447733333334,87.30194266666668,11.433333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
552900,44.268104,85.61656563333332,10.9,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
553200,46.55749506666667,84.2297312,11.466666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
553500,46.7568699,84.8879762,10.9,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
553800,45.60972376666667,83.74421860000001,11.566666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
554100,39.7392941,83.07394563333334,10.7,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
554400,49.6710048,87.74414406666666,11.066666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
554700,47.6603912,89.59688356666668,10.7,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
555000,45.944511633333335,88.29643406666668,11.433333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
555300,45.2859594,86.89235523333333,10.466666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
555600,42.31236916666667,86.8190029,11.633333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
555900,39.00632123333333,86.34511453333333,10.266666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
556200,37.07511783333334,87.58036133333333,9.866666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
556500,34.70488493333333,87.1736234,10.3,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
556800,36.91384083333333,88.34156983333334,10.133333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
557100,39.110878166666666,87.7849224,11.966666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
557400,37.89336373333333,88.12755373333333,11.2,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
557700,38.20561153333333,88.8366692,10.4,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
558000,44.38393466666666,88.84015670000001,11.166666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
558300,51.7209949,89.42290849999999,11.133333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
558600,45.0003757,86.77532206666666,10.833333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
558900,46.332759200000005,88.99302096666666,10.3,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
559200,44.435674533333334,88.54518043333334,11.466666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
559500,44.10229846666667,85.87873863333334,11.133333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
559800,49.55279816666667,89.49817943333333,10.333333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
560100,44.35293923333334,88.17840116666666,10.866666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
560400,46.01822453333333,88.56536003333333,10.666666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
560700,46.654573733333336,89.21507463333333,9.833333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
561000,43.73526056666667,87.04416906666667,10.066666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
561300,42.842160899999996,87.16962126666667,11.033333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
561600,41.013971866666665,86.51055166666667,10.0,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
561900,47.23364153333333,89.2088435,10.8,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
562200,45.81418886666667,89.0059797,10.633333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
562500,47.02138083333333,89.22419716666667,10.066666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
562800,40.5344481,87.9975858,10.566666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
563100,45.9238521,89.34217793333333,10.433333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
563400,43.64034183333333,88.1161598,10.733333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
563700,46.04072733333333,89.50756793333333,9.966666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
564000,41.9426536,88.815475,10.966666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
564300,42.42107013333334,89.92231006666667,11.633333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
564600,43.7010399,89.13319323333333,11.766666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
564900,41.75812463333333,90.35424263333333,10.2,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
565200,44.160434566666666,91.053181,11.766666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
565500,44.82490143333334,89.60524346666666,10.133333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
565800,46.619615100000004,89.99937926666666,10.333333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
566100,48.65036516666667,89.64638153333334,10.966666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
566400,43.446954,88.26404596666666,11.033333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
566700,42.17766686666666,89.25128273333333,11.0,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
567000,40.742025,90.07553783333333,10.766666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
567300,36.76391053333334,87.3022851,10.566666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
567600,38.97886713333333,90.31088596666667,9.933333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
567900,36.667987000000004,88.40896823333333,10.3,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
568200,41.146185833333334,89.56378473333332,10.1,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
568500,35.70766533333334,87.94619510000001,10.866666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
568800,31.426324933333333,86.03006396666666,12.0,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
569100,34.1708906,87.00005996666667,11.0,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
569400,40.095169266666666,89.38172516666667,12.033333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
569700,41.5425254,90.58551770000001,11.7,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
570000,38.543342966666664,87.95455390000001,11.1,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
570300,36.834690466666665,87.85014016666668,11.733333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
570600,35.3472352,89.04336830000001,11.466666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
570900,32.84947906666667,88.18173383333333,10.866666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
571200,38.939032,88.57762653333333,10.6,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
571500,32.188072399999996,86.5916647,10.366666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
571800,28.77679273333333,84.95051333333335,11.266666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
572100,26.53819663333333,84.72958873333333,10.7,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
572400,39.917587000000005,88.73361246666667,10.1,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
572700,43.0677376,89.21725620000001,10.266666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
573000,36.39398553333333,86.4465551,10.3,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
573300,38.0314611,84.30419943333332,11.966666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
573600,35.3342195,85.0864403,10.9,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
573900,30.7809797,83.1185701,10.933333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
574200,35.68992726666667,86.11523043333334,11.266666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
574500,32.45743663333334,87.034316,11.466666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
574800,32.6134038,85.736198,11.533333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
575100,32.35076123333333,85.96270630000001,10.7,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
575400,32.17601903333333,86.1215696,11.633333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
575700,47.10749226666667,88.45953513333333,11.166666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
576000,40.869670733333336,85.8005908,10.566666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
576300,40.68774076666667,87.65490253333334,11.6,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
576600,41.06583316666667,88.29798903333334,12.4,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
576900,38.16109946666666,86.81065996666666,11.1,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
577200,31.679073966666667,85.64611676666667,11.066666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
577500,31.891335366666667,86.0085677,11.133333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
577800,30.4570787,84.70882576666666,10.766666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
578100,30.328366066666664,85.24199296666667,10.7,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
578400,30.639867499999998,85.31016716666666,10.633333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
578700,33.07741536666666,86.52970023333334,11.066666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
579000,33.95638793333333,87.11288716666667,10.566666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
579300,34.22917766666667,88.0412267,11.166666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
579600,41.84180653333333,88.69263816666667,12.466666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
579900,40.43745236666667,88.20330013333334,11.066666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
580200,43.19430693333334,89.0521561,11.633333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
580500,44.64866013333334,88.15399000000001,11.5,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
580800,42.706548,85.72998743333332,11.033333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
581100,42.451408666666666,85.74388283333333,9.466666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
581400,42.78441636666666,84.6239624,10.766666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
581700,40.3355523,83.97213430000001,11.366666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
582000,35.00508836666667,82.99144496666666,11.3,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
582300,41.23196373333334,83.84555273333334,11.1,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
582600,36.460293099999994,85.0445586,10.866666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
582900,34.7111338,82.1881031,11.533333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
583200,38.7798175,84.44910523333333,11.2,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
583500,34.60441933333333,82.84856466666666,12.866666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
583800,31.010207933333334,85.35027193333333,12.433333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
584100,32.10456106666667,84.58916963333333,10.8,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
584400,31.466572900000003,86.2519941,12.133333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
584700,28.962324266666666,86.61634816666667,11.1,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
585000,30.773710633333334,84.57253833333333,11.7,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
585300,31.2468044,87.15013856666666,10.1,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
585600,28.048059000000002,87.31191106666667,11.5,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
585900,30.244433733333334,85.9151461,11.066666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
586200,29.4779613,84.9355882,10.433333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
586500,29.9063069,87.61559216666666,10.2,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
586800,34.45256796666667,86.5638367,12.033333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
587100,31.3573999,85.47817483333333,11.3,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
587400,34.42368673333333,88.00112283333333,12.066666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
587700,30.819669066666666,86.29055539999999,11.566666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
588000,29.980241733333333,84.16235926666667,9.8,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
588300,27.682471266666667,87.12557253333333,10.4,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
588600,29.8269047,87.61815176666666,10.766666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
588900,31.049459833333334,87.22714443333332,11.266666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
589200,25.163794333333332,86.43019256666666,11.566666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
589500,27.401137600000002,87.3065254,11.566666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
589800,29.624277833333334,88.85727553333332,10.4,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
590100,28.494282966666667,88.24313363333334,11.866666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
590400,28.294302433333332,87.06189886666667,12.833333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
590700,33.3765899,85.79731713333334,11.266666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
591000,30.4966329,83.90022336666667,10.1,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
591300,35.22566133333333,85.97969513333334,11.233333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
591600,32.17415716666667,85.4457285,10.666666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
591900,31.976851733333334,84.64988076666667,10.666666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
592200,31.94725736666667,86.17619893333334,11.033333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
592500,27.9977008,86.96032996666666,9.6,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
592800,34.343334899999995,85.95812356666667,10.866666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
593100,36.8399952,85.64343973333332,9.566666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
593400,27.0424152,85.2167018,10.8,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
593700,23.1325453,83.4769928,11.266666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
594000,29.1988981,85.48238406666665,11.066666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
594300,33.683472466666665,86.15054266666667,11.3,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
594600,29.9220063,86.3961896,11.366666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
594900,31.797337966666664,85.89203153333332,12.066666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
595200,32.4161183,85.49700916666667,10.7,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
595500,31.128176866666664,85.70182433333333,11.6,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
595800,35.09300786666667,87.38477483333332,10.766666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
596100,31.313882933333332,85.1840012,11.766666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
596400,32.88723086666667,84.03055893333334,10.133333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
596700,30.357760466666665,82.15446286666666,10.133333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
597000,30.216094933333334,83.31198986666666,10.466666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
597300,28.1922696,84.9781584,10.733333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
597600,33.96273943333333,84.39696103333333,10.266666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
597900,33.036851,88.239687,11.233333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
598200,28.799866133333335,87.21664466666667,10.866666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
598500,26.733657400000002,87.4859956,10.466666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
598800,25.492978666666666,88.0905822,11.566666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
599100,23.759596833333333,83.6377987,10.333333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
599400,27.507255333333333,85.2334711,11.033333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
599700,32.111252533333335,86.90203103333333,11.366666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
600000,29.707399133333336,85.81243336666667,10.7,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
600300,29.364145633333333,86.92392913333333,10.266666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
600600,27.132372033333336,84.70169503333334,11.333333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
600900,25.698858633333334,84.08908196666667,11.433333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
601200,27.742565133333336,83.55416910000001,11.4,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
601500,24.984320866666668,83.88713333333334,12.4,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
601800,23.564583000000002,82.35974776666667,11.2,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
602100,22.211946599999997,81.43854636666667,11.566666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
602400,20.014419166666666,83.33279633333333,11.0,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
602700,19.2287256,83.5396497,10.866666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
603000,21.93744493333333,84.0466073,11.533333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
603300,34.06928653333333,86.11326596666666,10.933333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
603600,29.68589163333333,86.07654583333333,10.766666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
603900,26.181725266666668,85.49407866666667,10.9,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
604200,23.164097799999997,85.49296683333334,11.0,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
604500,23.193042199999997,84.53733906666666,11.566666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
604800,21.6322763,82.49503866666667,11.866666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
605100,30.936829666666664,85.85260943333333,9.9,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
605400,32.6207307,87.18685099999999,11.766666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
605700,32.2560333,87.16622363333335,11.333333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
606000,31.545081466666666,86.33710760000001,10.033333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
606300,31.64786793333333,88.39231296666667,10.3,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
606600,29.989970966666665,86.50866833333333,11.233333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
606900,26.656551333333333,84.63031336666667,10.0,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
607200,29.280493333333332,87.07479276666666,11.166666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
607500,26.5895769,86.47836426666666,11.3,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
607800,24.87589923333333,85.54777323333333,10.933333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
608100,22.964382866666664,84.24863186666667,11.5,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
608400,31.639963533333333,89.93228416666668,10.7,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
608700,28.120022333333335,86.55691406666666,10.9,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
609000,33.37855476666667,90.45012263333334,11.066666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
609300,34.34204666666667,88.59711506666667,11.0,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
609600,35.58737766666666,88.12261113333334,12.633333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
609900,33.32941906666667,87.62301663333332,11.3,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
610200,30.444216733333334,86.01267706666667,11.6,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
610500,31.317960833333334,84.92770143333334,11.533333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
610800,33.987986766666666,85.80345483333333,11.7,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
611100,34.1314622,88.0385233,10.933333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
611400,33.077393666666666,86.37924466666666,10.266666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
611700,41.05947376666666,90.13323763333332,11.766666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
612000,40.5011032,90.67043199999999,11.333333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
612300,36.33331483333333,86.4443543,10.233333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
612600,28.0876909,84.37717833333333,10.8,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
612900,28.375386066666668,85.58304493333334,11.5,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
613200,28.6978776,85.35080656666668,11.566666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
613500,33.4474438,82.75847646666666,10.7,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
613800,26.154080099999998,86.1080898,10.466666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
614100,24.915331833333333,86.08340846666667,11.0,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
614400,32.2527214,87.5432721,10.4,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
614700,28.015740833333332,84.50164523333333,10.233333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
615000,31.279334633333335,83.89588873333334,10.366666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
615300,32.5362473,86.7201836,10.633333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
615600,38.945124666666665,89.0838838,10.966666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
615900,31.962474766666666,86.88166356666667,11.166666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
616200,35.68775933333333,89.21844273333333,12.3,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
616500,33.100329800000004,89.58933236666667,10.7,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
616800,26.149926,86.18500176666666,10.6,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
617100,28.2475017,86.5853154,10.8,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
617400,31.898958,87.69635876666666,10.933333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
617700,39.13409333333333,87.9172878,10.633333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
618000,42.43606366666666,90.4111041,9.533333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
618300,40.72610603333333,90.90969246666667,10.8,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
618600,39.6341368,89.70801663333333,10.733333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
618900,39.2305187,91.2363156,10.933333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
619200,37.4269083,89.95218603333333,10.7,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
619500,33.855859200000005,87.2831199,11.8,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
619800,40.303380700000005,88.40769879999999,11.033333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
620100,43.38280626666666,89.5377241,9.733333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
620400,40.10275823333333,88.94884376666667,10.566666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
620700,45.18407093333334,91.2469053,11.733333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
621000,43.640287199999996,89.21124280000001,12.2,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
621300,35.679430133333334,88.2770931,10.833333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
621600,39.021710533333334,86.98907000000001,10.733333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
621900,38.790939200000004,89.07759323333333,11.6,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
622200,49.6296841,90.0528816,10.4,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
622500,39.0441325,88.98179223333334,11.733333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
622800,36.54875536666667,86.93148456666667,10.466666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
623100,49.4761582,91.26947856666668,11.233333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
623400,47.326088066666664,90.67563046666668,10.8,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
623700,39.567510133333336,91.01303143333332,11.633333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
624000,32.426414333333334,86.90472396666668,10.833333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
624300,37.88401403333333,88.16704836666666,10.866666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
624600,43.85956096666666,89.87789823333333,11.733333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
624900,47.785114633333336,89.82897016666668,12.0,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
625200,48.545875,91.0400958,11.233333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
625500,54.185416833333335,90.13981616666666,11.633333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
625800,58.36488076666667,92.87762793333333,11.633333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
626100,77.10116119999999,90.74311436666667,11.3,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
626400,74.42746430000001,92.77252610000001,11.0,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
626700,57.34663796666667,89.14327863333332,11.466666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
627000,52.165101,87.9681295,11.533333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
627300,53.71418473333333,89.24432746666666,10.466666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
627600,53.73918316666666,89.66017153333334,11.0,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
627900,51.66824763333333,88.3107832,9.866666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
628200,53.67463326666667,87.1267254,10.633333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
628500,57.09218693333333,89.3856344,10.733333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
628800,55.65625893333333,91.34117973333333,11.066666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
629100,48.65585466666666,89.2349996,10.066666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
629400,50.529125799999996,88.76862386666667,10.7,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
629700,52.0169862,87.83047833333333,11.2,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
630000,54.882083433333335,87.38356623333334,12.066666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
