seq,phase,data_mode,function,runtime,variant,memory_mb,role,pattern,warming,intended_cold,force_cold,rep,block,burst_id,idle_gap_min,t_start,t_start_utc,request_id,status,function_error,error,rtt_ms,duration_ms,billed_ms,init_ms,cold,max_memory_used_mb,report_source,effective_billed_ms,cost_usd
44,runtime_compare,live,nodejs-optimised,nodejs,optimised,1024,measure,idle,off,True,update_env,7,,,,1790078807.639,2026-09-22T12:06:47.638+00:00,b40464b5-31de-4ecd-bca9-b8af91b86e05,200,,False,564.662,151.86,274,121.95,True,78,logs,274.0,3.8533516e-06
45,runtime_compare,live,nodejs-optimised,nodejs,optimised,1024,follow_up,idle,off,False,update_env,7,,,,1790078808.208,2026-09-22T12:06:48.207+00:00,99f0be9b-7368-4474-8f91-9b23d828972c,200,,False,273.184,101.33,102,,False,78,logs,102.0,1.5600068e-06
46,runtime_compare,live,python-optimised,python,optimised,1024,measure,idle,off,True,update_env,7,,,,1790078810.676,2026-09-22T12:06:50.675+00:00,c234de5f-2f17-4396-b11d-420febf8433e,200,,False,418.905,21.75,116,93.76,True,41,logs,116.0,1.7466744e-06
47,runtime_compare,live,python-optimised,python,optimised,1024,follow_up,idle,off,False,update_env,7,,,,1790078811.095,2026-09-22T12:06:51.095+00:00,128275aa-c157-43a6-a1d7-f40a47831ed3,200,,False,212.723,20.33,21,,False,41,logs,21.0,4.800014000000001e-07
48,runtime_compare,live,nodejs-optimised,nodejs,optimised,1024,measure,idle,off,True,update_env,8,,,,1790078813.526,2026-09-22T12:06:53.525+00:00,767116b7-900c-47c4-a98a-4b9461bba2b0,200,,False,542.855,150.24,266,115.41,True,78,logs,266.0,3.7466844000000002e-06
49,runtime_compare,live,nodejs-optimised,nodejs,optimised,1024,follow_up,idle,off,False,update_env,8,,,,1790078814.069,2026-09-22T12:06:54.068+00:00,26eb4dd9-f3dd-412b-81ab-9ef519bd904d,200,,False,271.883,100.29,101,,False,78,logs,101.0,1.5466734e-06
50,runtime_compare,live,java-optimised,java,optimised,1024,measure,idle,off,True,update_env,8,,,,1790078816.467,2026-09-22T12:06:56.467+00:00,a71b9451-b02e-4942-b537-2e03697842e7,200,,False,871.282,134.96,577,441.14,True,107,logs,577.0,7.8933718e-06
51,runtime_compare,live,java-optimised,java,optimised,1024,follow_up,idle,off,False,update_env,8,,,,1790078817.341,2026-09-22T12:06:57.340+00:00,a2629cf9-e302-4124-85d8-d4897c21a1dc,200,,False,257.911,47.03,48,,False,107,logs,48.0,8.400032e-07
52,runtime_compare,live,python-optimised,python,optimised,1024,measure,idle,off,True,update_env,8,,,,1790078819.697,2026-09-22T12:06:59.697+00:00,2946ce8e-d7a2-4ee7-93ec-6373d1af708b,200,,False,415.72,33.17,127,93.75,True,41,logs,127.0,1.8933418e-06
53,runtime_compare,live,python-optimised,python,optimised,1024,follow_up,idle,off,False,update_env,8,,,,1790078820.113,2026-09-22T12:07:00.113+00:00,ba2bcc38-cae1-415b-a269-3e6747343b53,200,,False,184.854,16.52,17,,False,41,logs,17.0,4.266678e-07
54,runtime_compare,live,nodejs-optimised,nodejs,optimised,1024,measure,idle,off,True,update_env,9,,,,1790078822.397,2026-09-22T12:07:02.397+00:00,5f094ba6-96bc-47f3-bf6c-0f0820fc6c4f,200,,False,606.928,195.45,340,144.39,True,79,logs,340.0,4.733356e-06
55,runtime_compare,live,nodejs-optimised,nodejs,optimised,1024,follow_up,idle,off,False,update_env,9,,,,1790078823.007,2026-09-22T12:07:03.006+00:00,f1be7cda-7ca8-41f2-a1ba-d973eff2d3b7,200,,False,361.055,111.21,112,,False,79,logs,112.0,1.6933408e-06
56,runtime_compare,live,python-optimised,python,optimised,1024,measure,idle,off,True,update_env,9,,,,1790078825.629,2026-09-22T12:07:05.628+00:00,53a1df3c-511b-47a4-8627-a0305c4e9262,200,,False,390.311,21.32,98,75.96,True,41,logs,98.0,1.5066732e-06
57,runtime_compare,live,python-optimised,python,optimised,1024,follow_up,idle,off,False,update_env,9,,,,1790078826.02,2026-09-22T12:07:06.019+00:00,a2458d5e-57b6-4fc1-94fd-c2c048c8225b,200,,False,236.202,26.57,27,,False,41,logs,27.0,5.600018e-07
58,runtime_compare,live,java-optimised,java,optimised,1024,measure,idle,off,True,update_env,9,,,,1790078828.535,2026-09-22T12:07:08.535+00:00,8139ac67-ad82-45c2-a83d-764d09272ea2,200,,False,219.424,50.67,51,,False,107,logs,51.0,8.800034e-07
59,runtime_compare,live,java-optimised,java,optimised,1024,follow_up,idle,off,False,update_env,9,,,,1790078828.755,2026-09-22T12:07:08.755+00:00,3a32c6a9-9cd2-49b4-9249-5d96fd428daf,200,,False,199.244,28.63,29,,False,107,logs,29.0,5.866686000000001e-07
60,runtime_compare,live,nodejs-optimised,nodejs,optimised,1024,measure,idle,off,True,update_env,10,,,,1790078831.0,2026-09-22T12:07:10.999+00:00,e85daacc-6b8b-452d-8625-db277c3960b5,200,,False,625.808,190.75,334,142.99,True,79,logs,334.0,4.6533556e-06
61,runtime_compare,live,nodejs-optimised,nodejs,optimised,1024,follow_up,idle,off,False,update_env,10,,,,1790078831.626,2026-09-22T12:07:11.626+00:00,5d2b63da-da2f-4ccd-be84-9209da040fad,200,,False,299.304,124.31,125,,False,79,logs,125.0,1.866675e-06
62,runtime_compare,live,java-optimised,java,optimised,1024,measure,idle,off,True,update_env,10,,,,1790078834.213,2026-09-22T12:07:14.212+00:00,58fceeb6-f4b8-4edc-9047-c8b049479bf8,200,,False,722.033,110.26,443,332.04,True,108,logs,443.0,6.1066962e-06
63,runtime_compare,live,java-optimised,java,optimised,1024,follow_up,idle,off,False,update_env,10,,,,1790078834.936,2026-09-22T12:07:14.936+00:00,87d72d12-c3e3-421d-bcd3-04c2a05b9da9,200,,False,202.048,28.47,29,,False,108,logs,29.0,5.866686000000001e-07
64,runtime_compare,live,python-optimised,python,optimised,1024,measure,idle,off,True,update_env,10,,,,1790078837.317,2026-09-22T12:07:17.317+00:00,f5254e0f-44d2-400f-99fd-608ecf9a9922,200,,False,410.694,32.48,123,90.05,True,41,logs,123.0,1.8400082e-06
65,runtime_compare,live,python-optimised,python,optimised,1024,follow_up,idle,off,False,update_env,10,,,,1790078837.728,2026-09-22T12:07:17.728+00:00,0a1a2d06-cdad-4bbe-b8d5-6e3d482e6d3d,200,,False,189.37,16.39,17,,False,41,logs,17.0,4.266678e-07
66,runtime_compare,live,java-optimised,java,optimised,1024,measure,idle,off,True,update_env,11,,,,1790078840.146,2026-09-22T12:07:20.146+00:00,72bc5afe-dcef-40a4-b2cb-8577fdf7b84b,200,,False,854.082,122.33,544,420.76,True,109,logs,544.0,7.4533696e-06
67,runtime_compare,live,java-optimised,java,optimised,1024,follow_up,idle,off,False,update_env,11,,,,1790078841.002,2026-09-22T12:07:21.002+00:00,a73e37ee-40e1-4aa9-a1e1-31f9e1eb4adc,200,,False,232.335,47.37,48,,False,109,logs,48.0,8.400032e-07
68,runtime_compare,live,python-optimised,python,optimised,1024,measure,idle,off,True,update_env,11,,,,1790078843.336,2026-09-22T12:07:23.335+00:00,7d53638e-ad8b-46cf-bb94-114c127408b7,200,,False,481.349,27.75,118,89.79,True,41,logs,118.0,1.7733412e-06
69,runtime_compare,live,python-optimised,python,optimised,1024,follow_up,idle,off,False,update_env,11,,,,1790078843.818,2026-09-22T12:07:23.818+00:00,cf255132-7e47-40e3-85d3-dd240b16a878,200,,False,204.978,27.6,28,,False,41,logs,28.0,5.733352e-07
70,runtime_compare,live,nodejs-optimised,nodejs,optimised,1024,measure,idle,off,True,update_env,11,,,,1790078846.133,2026-09-22T12:07:26.132+00:00,e286af3a-be4c-4f3c-8ae3-16dfc9982520,200,,False,603.771,186.9,309,121.34,True,79,logs,309.0,4.3200205999999995e-06
71,runtime_compare,live,nodejs-optimised,nodejs,optimised,1024,follow_up,idle,off,False,update_env,11,,,,1790078846.738,2026-09-22T12:07:26.737+00:00,4f981f66-563c-487c-a0b5-3ce7e138425a,200,,False,285.759,112.45,113,,False,79,logs,113.0,1.7066742000000001e-06
72,runtime_compare,live,nodejs-optimised,nodejs,optimised,1024,measure,idle,off,True,update_env,12,,,,1790078849.077,2026-09-22T12:07:29.077+00:00,df95b17e-0796-4466-87e8-5e5de4d1a284,200,,False,562.282,159.21,275,114.81,True,79,logs,275.0,3.866685e-06
73,runtime_compare,live,nodejs-optimised,nodejs,optimised,1024,follow_up,idle,off,False,update_env,12,,,,1790078849.643,2026-09-22T12:07:29.642+00:00,14c73241-903d-4ed3-985d-dbfa2a221b22,200,,False,267.368,86.34,87,,False,79,logs,87.0,1.3600058e-06
74,runtime_compare,live,python-optimised,python,optimised,1024,measure,idle,off,True,update_env,12,,,,1790078852.107,2026-09-22T12:07:32.107+00:00,c80dd644-c48f-4e34-a389-7d2b0871553f,200,,False,395.465,15.57,90,73.77,True,41,logs,90.0,1.4000059999999999e-06
75,runtime_compare,live,python-optimised,python,optimised,1024,follow_up,idle,off,False,update_env,12,,,,1790078852.504,2026-09-22T12:07:32.503+00:00,59f5eaf0-d287-4242-a3bb-de43e1d4c647,200,,False,273.413,23.7,24,,False,41,logs,24.0,5.200016e-07
76,runtime_compare,live,java-optimised,java,optimised,1024,measure,idle,off,True,update_env,12,,,,1790078854.927,2026-09-22T12:07:34.927+00:00,d97a214f-2090-45c4-9c4c-a12721866c77,200,,False,754.508,109.08,460,350.13,True,110,logs,460.0,6.333364e-06
77,runtime_compare,live,java-optimised,java,optimised,1024,follow_up,idle,off,False,update_env,12,,,,1790078855.683,2026-09-22T12:07:35.682+00:00,aec481e3-afda-4f03-b0de-7f4eb831f667,200,,False,199.892,28.37,29,,False,110,logs,29.0,5.866686000000001e-07
78,runtime_compare,live,python-optimised,python,optimised,1024,measure,idle,off,True,update_env,13,,,,1790078858.001,2026-09-22T12:07:38.000+00:00,d5657dd1-81b3-4188-bcf6-3480ede1caec,200,,False,373.746,26.83,99,71.24,True,41,logs,99.0,1.5200066e-06
79,runtime_compare,live,python-optimised,python,optimised,1024,follow_up,idle,off,False,update_env,13,,,,1790078858.377,2026-09-22T12:07:38.377+00:00,7d380bfe-7a9b-4aa3-887d-8c1d97cf79c8,200,,False,197.044,23.44,24,,False,42,logs,24.0,5.200016e-07
80,runtime_compare,live,java-optimised,java,optimised,1024,measure,idle,off,True,update_env,13,,,,1790078860.657,2026-09-22T12:07:40.657+00:00,84548c1e-282c-4a6d-8442-1c95a316c812,200,,False,755.813,117.92,465,346.29,True,109,logs,465.0,6.400031e-06
81,runtime_compare,live,java-optimised,java,optimised,1024,follow_up,idle,off,False,update_env,13,,,,1790078861.414,2026-09-22T12:07:41.414+00:00,e823ffd2-f80a-471f-bfee-1a0f6df6a36c,200,,False,273.157,28.81,29,,False,109,logs,29.0,5.866686000000001e-07
82,runtime_compare,live,nodejs-optimised,nodejs,optimised,1024,measure,idle,off,True,update_env,13,,,,1790078863.779,2026-09-22T12:07:43.779+00:00,2c7bc663-fe48-492d-9480-9fc85da0518f,200,,False,619.068,184.19,327,142.17,True,78,logs,327.0,4.5600218e-06
83,runtime_compare,live,nodejs-optimised,nodejs,optimised,1024,follow_up,idle,off,False,update_env,13,,,,1790078864.401,2026-09-22T12:07:44.401+00:00,be1733ce-9502-4aad-9f8f-0ca89e4bfeb2,200,,False,410.438,116.46,117,,False,78,logs,117.0,1.7600078e-06
84,runtime_compare,live,nodejs-optimised,nodejs,optimised,1024,measure,idle,off,True,update_env,14,,,,1790078866.883,2026-09-22T12:07:46.883+00:00,179dd5f6-ad43-437d-b3b5-4c122891acf7,200,,False,617.473,209.6,329,119.34,True,79,logs,329.0,4.5866886e-06
85,runtime_compare,live,nodejs-optimised,nodejs,optimised,1024,follow_up,idle,off,False,update_env,14,,,,1790078867.506,2026-09-22T12:07:47.505+00:00,7999efd6-9959-4218-918a-c156290bcb09,200,,False,277.344,102.86,103,,False,79,logs,103.0,1.5733402e-06
86,runtime_compare,live,java-optimised,java,optimised,1024,measure,idle,off,True,update_env,14,,,,1790078869.86,2026-09-22T12:07:49.860+00:00,e85d73f9-95fa-4bc9-96ce-39fbb859346e,200,,False,750.344,126.47,465,338.26,True,95,logs,465.0,6.400031e-06
87,runtime_compare,live,java-optimised,java,optimised,1024,follow_up,idle,off,False,update_env,14,,,,1790078870.614,2026-09-22T12:07:50.613+00:00,d7713468-44ec-4b08-8b7f-3ee34cbf1f1b,200,,False,212.857,33.6,34,,False,95,logs,34.0,6.533356e-07
88,runtime_compare,live,python-optimised,python,optimised,1024,measure,idle,off,True,update_env,14,,,,1790078872.906,2026-09-22T12:07:52.906+00:00,22fb6388-f294-4de5-97bf-e807d46c56fd,200,,False,370.513,12.4,87,74.41,True,41,logs,87.0,1.3600058e-06
89,runtime_compare,live,python-optimised,python,optimised,1024,follow_up,idle,off,False,update_env,14,,,,1790078873.278,2026-09-22T12:07:53.278+00:00,2176e684-91f3-4b7f-80cf-5d7cb20c9df0,200,,False,193.024,25.53,26,,False,41,logs,26.0,5.466683999999999e-07
90,runtime_compare,live,java-optimised,java,optimised,1024,measure,idle,off,True,update_env,15,,,,1790078875.682,2026-09-22T12:07:55.681+00:00,d8e76229-0bdf-4305-96e6-20c28ed74980,200,,False,712.938,106.53,437,329.79,True,107,logs,437.0,6.026695799999999e-06
91,runtime_compare,live,java-optimised,java,optimised,1024,follow_up,idle,off,False,update_env,15,,,,1790078876.396,2026-09-22T12:07:56.396+00:00,c8925c11-3f49-433a-9a64-7dae877532f8,200,,False,200.03,29.71,30,,False,107,logs,30.0,6.00002e-07
92,runtime_compare,live,nodejs-optimised,nodejs,optimised,1024,measure,idle,off,True,update_env,15,,,,1790078878.742,2026-09-22T12:07:58.741+00:00,f5850f60-2d14-4ab1-9275-afa8d779506c,200,,False,637.662,195.42,347,151.04,True,78,logs,347.0,4.826689799999999e-06
93,runtime_compare,live,nodejs-optimised,nodejs,optimised,1024,follow_up,idle,off,False,update_env,15,,,,1790078879.381,2026-09-22T12:07:59.380+00:00,688da531-2fee-4e71-b860-e438654b8836,200,,False,326.656,112.94,113,,False,78,logs,113.0,1.7066742000000001e-06
94,runtime_compare,live,python-optimised,python,optimised,1024,measure,idle,off,True,update_env,15,,,,1790078881.82,2026-09-22T12:08:01.820+00:00,0928503b-a329-494b-bc5f-344a4fc1dd68,200,,False,448.414,26.96,122,94.2,True,41,logs,122.0,1.8266747999999999e-06
95,runtime_compare,live,python-optimised,python,optimised,1024,follow_up,idle,off,False,update_env,15,,,,1790078882.271,2026-09-22T12:08:02.271+00:00,0fc1e83e-c206-4968-b7bd-f6f2065ecc7e,200,,False,199.522,26.19,27,,False,41,logs,27.0,5.600018e-07
96,runtime_compare,live,python-optimised,python,optimised,1024,measure,idle,off,True,update_env,16,,,,1790078884.709,2026-09-22T12:08:04.709+00:00,9efb7939-3979-4bb6-9c4a-58a8d680d1b0,200,,False,376.999,22.61,98,75.1,True,42,logs,98.0,1.5066732e-06
97,runtime_compare,live,python-optimised,python,optimised,1024,follow_up,idle,off,False,update_env,16,,,,1790078885.087,2026-09-22T12:08:05.087+00:00,402e0188-456a-47e9-81c6-b05387c366b2,200,,False,197.387,21.13,22,,False,42,logs,22.0,4.933348e-07
98,runtime_compare,live,nodejs-optimised,nodejs,optimised,1024,measure,idle,off,True,update_env,16,,,,1790078887.42,2026-09-22T12:08:07.420+00:00,7eea2fe9-1258-4591-b6fb-fa3f3c24f9ac,200,,False,584.371,182.57,291,108.14,True,79,logs,291.0,4.0800194e-06
99,runtime_compare,live,nodejs-optimised,nodejs,optimised,1024,follow_up,idle,off,False,update_env,16,,,,1790078888.009,2026-09-22T12:08:08.008+00:00,28fdb375-3f74-44fc-89fa-0536cd80265d,200,,False,275.566,97.32,98,,False,79,logs,98.0,1.5066732e-06
100,runtime_compare,live,java-optimised,java,optimised,1024,measure,idle,off,True,update_env,16,,,,1790078890.564,2026-09-22T12:08:10.564+00:00,fd9ed3ef-f0f1-4dd1-97cb-acd1624e43cf,200,,False,960.762,115.86,545,428.99,True,111,logs,545.0,7.466703000000001e-06
101,runtime_compare,live,java-optimised,java,optimised,1024,follow_up,idle,off,False,update_env,16,,,,1790078891.526,2026-09-22T12:08:11.526+00:00,e5d0f249-8885-4080-bbd4-46093df2da16,200,,False,210.208,37.15,38,,False,111,logs,38.0,7.066692e-07
102,runtime_compare,live,java-optimised,java,optimised,1024,measure,idle,off,True,update_env,17,,,,1790078894.045,2026-09-22T12:08:14.044+00:00,61b28fbe-32ca-4989-af91-3b1e38d75b00,200,,False,1008.449,142.03,564,421.73,True,110,logs,564.0,7.7200376e-06
103,runtime_compare,live,java-optimised,java,optimised,1024,follow_up,idle,off,False,update_env,17,,,,1790078895.054,2026-09-22T12:08:15.054+00:00,bb9996ea-6f1c-4e39-88fe-213f6402a486,200,,False,224.65,48.8,49,,False,110,logs,49.0,8.533366e-07
104,runtime_compare,live,python-optimised,python,optimised,1024,measure,idle,off,True,update_env,17,,,,1790078897.566,2026-09-22T12:08:17.566+00:00,10cfcc99-40a5-4de7-9164-94b4a93a959c,200,,False,410.439,17.49,108,90.06,True,41,logs,108.0,1.6400072e-06
105,runtime_compare,live,python-optimised,python,optimised,1024,follow_up,idle,off,False,update_env,17,,,,1790078897.978,2026-09-22T12:08:17.977+00:00,b96eb130-73d5-4a9d-ada6-cfdf30f69387,200,,False,197.701,27.76,28,,False,41,logs,28.0,5.733352e-07
106,runtime_compare,live,nodejs-optimised,nodejs,optimised,1024,measure,idle,off,True,update_env,17,,,,1790078900.44,2026-09-22T12:08:20.439+00:00,a08ea05f-8546-401f-86a7-60ce0130c56a,200,,False,568.14,156.7,279,121.33,True,79,logs,279.0,3.9200186e-06
107,runtime_compare,live,nodejs-optimised,nodejs,optimised,1024,follow_up,idle,off,False,update_env,17,,,,1790078901.009,2026-09-22T12:08:21.009+00:00,7baec3cb-b9e9-4bff-8952-cc4f9d523648,200,,False,268.64,100.21,101,,False,79,logs,101.0,1.5466734e-06
108,runtime_compare,live,nodejs-optimised,nodejs,optimised,1024,measure,idle,off,True,update_env,18,,,,1790078903.331,2026-09-22T12:08:23.330+00:00,b50ea933-11f6-401f-b1d3-5ccd5b7c591c,200,,False,638.36,197.77,345,147.01,True,79,logs,345.0,4.800022999999999e-06
109,runtime_compare,live,nodejs-optimised,nodejs,optimised,1024,follow_up,idle,off,False,update_env,18,,,,1790078903.973,2026-09-22T12:08:23.972+00:00,42fca767-09e6-49df-acf2-58abcd734ff0,200,,False,312.049,125.11,126,,False,79,logs,126.0,1.8800084e-06
110,runtime_compare,live,java-optimised,java,optimised,1024,measure,idle,off,True,update_env,18,,,,1790078906.443,2026-09-22T12:08:26.443+00:00,c06204f1-838e-4cea-a35d-f3b33c42c5f8,200,,False,697.558,97.51,415,316.95,True,109,logs,415.0,5.733360999999999e-06
111,runtime_compare,live,java-optimised,java,optimised,1024,follow_up,idle,off,False,update_env,18,,,,1790078907.143,2026-09-22T12:08:27.142+00:00,71177b11-86f3-4bfe-bb47-3f06175789e4,200,,False,212.748,34.76,35,,False,109,logs,35.0,6.666690000000001e-07
112,runtime_compare,live,python-optimised,python,optimised,1024,measure,idle,off,True,update_env,18,,,,1790078909.6,2026-09-22T12:08:29.599+00:00,19ed3f00-d878-4df2-85ae-eefe587abaa8,200,,False,420.731,18.66,89,70.33,True,42,logs,89.0,1.3866726e-06
113,runtime_compare,live,python-optimised,python,optimised,1024,follow_up,idle,off,False,update_env,18,,,,1790078910.022,2026-09-22T12:08:30.021+00:00,206bdc79-a5ba-474e-b7e2-3ad8fc11a53f,200,,False,195.905,21.77,22,,False,42,logs,22.0,4.933348e-07
114,runtime_compare,live,nodejs-optimised,nodejs,optimised,1024,measure,idle,off,True,update_env,19,,,,1790078912.274,2026-09-22T12:08:32.273+00:00,fe8f03aa-cdc1-46ea-938b-16579244eef9,200,,False,596.736,154.66,270,114.8,True,77,logs,270.0,3.800018e-06
115,runtime_compare,live,nodejs-optimised,nodejs,optimised,1024,follow_up,idle,off,False,update_env,19,,,,1790078912.872,2026-09-22T12:08:32.872+00:00,3c804f11-4040-4dc9-9913-8ce53c93f38f,200,,False,271.688,94.39,95,,False,77,logs,95.0,1.466673e-06
116,runtime_compare,live,python-optimised,python,optimised,1024,measure,idle,off,True,update_env,19,,,,1790078915.349,2026-09-22T12:08:35.348+00:00,73d3e5ca-b587-4de6-9c95-9aec515dc7f2,200,,False,468.211,17.06,103,85.2,True,41,logs,103.0,1.5733402e-06
117,runtime_compare,live,python-optimised,python,optimised,1024,follow_up,idle,off,False,update_env,19,,,,1790078915.818,2026-09-22T12:08:35.818+00:00,063cd2f7-790e-4783-a8b8-e30717ba3234,200,,False,188.536,16.41,17,,False,41,logs,17.0,4.266678e-07
118,runtime_compare,live,java-optimised,java,optimised,1024,measure,idle,off,True,update_env,19,,,,1790078918.267,2026-09-22T12:08:38.266+00:00,dff7cade-20b8-4f31-9b97-6d879637a4cd,200,,False,855.738,131.12,572,440.81,True,107,logs,572.0,7.8267048e-06
119,runtime_compare,live,java-optimised,java,optimised,1024,follow_up,idle,off,False,update_env,19,,,,1790078919.126,2026-09-22T12:08:39.125+00:00,45cd8a99-c1d4-4996-844a-98f0d13ca5e8,200,,False,209.924,41.96,42,,False,107,logs,42.0,7.600028e-07
120,runtime_compare,live,python-optimised,python,optimised,1024,measure,idle,off,True,update_env,20,,,,1790078921.409,2026-09-22T12:08:41.409+00:00,c2fdab43-f334-4244-92e7-96a1891d0dde,200,,False,417.831,34.01,124,89.05,True,41,logs,124.0,1.8533416e-06
121,runtime_compare,live,python-optimised,python,optimised,1024,follow_up,idle,off,False,update_env,20,,,,1790078921.828,2026-09-22T12:08:41.827+00:00,b954dabb-29f6-4bb6-b67b-70b9c29595a5,200,,False,198.352,18.54,19,,False,41,logs,19.0,4.533346e-07
122,runtime_compare,live,java-optimised,java,optimised,1024,measure,idle,off,True,update_env,20,,,,1790078924.099,2026-09-22T12:08:44.099+00:00,61774754-b3ef-48b5-8761-cef4bd298fbc,200,,False,834.365,127.15,544,416.49,True,107,logs,544.0,7.4533696e-06
123,runtime_compare,live,java-optimised,java,optimised,1024,follow_up,idle,off,False,update_env,20,,,,1790078924.935,2026-09-22T12:08:44.934+00:00,3a38deb0-798b-4bf0-808c-81133bf4f847,200,,False,212.804,37.07,38,,False,107,logs,38.0,7.066692e-07
124,runtime_compare,live,nodejs-optimised,nodejs,optimised,1024,measure,idle,off,True,update_env,20,,,,1790078927.29,2026-09-22T12:08:47.289+00:00,4daa9043-e3aa-4c9a-b021-5361ef1e1c7c,200,,False,652.724,200.85,347,145.59,True,79,logs,347.0,4.826689799999999e-06
125,runtime_compare,live,nodejs-optimised,nodejs,optimised,1024,follow_up,idle,off,False,update_env,20,,,,1790078927.946,2026-09-22T12:08:47.945+00:00,704bd2ee-325b-41f9-a99d-900b89ac8bf4,200,,False,313.576,139.03,140,,False,79,logs,140.0,2.0666760000000002e-06
126,runtime_compare,live,python-optimised,python,optimised,1024,measure,idle,off,True,update_env,21,,,,1790078930.323,2026-09-22T12:08:50.323+00:00,418debc1-df5c-4213-a9b8-c5ec544882e0,200,,False,453.867,18.05,115,96.41,True,41,logs,115.0,1.733341e-06
127,runtime_compare,live,python-optimised,python,optimised,1024,follow_up,idle,off,False,update_env,21,,,,1790078930.778,2026-09-22T12:08:50.777+00:00,37a64b26-b61c-4822-b5a8-7c2d7766e5c0,200,,False,257.502,20.13,21,,False,41,logs,21.0,4.800014000000001e-07
128,runtime_compare,live,java-optimised,java,optimised,1024,measure,idle,off,True,update_env,21,,,,1790078933.245,2026-09-22T12:08:53.244+00:00,f59046b9-21f8-454f-8270-9b7189ff5b04,200,,False,855.372,122.86,555,431.45,True,107,logs,555.0,7.6000370000000005e-06
129,runtime_compare,live,java-optimised,java,optimised,1024,follow_up,idle,off,False,update_env,21,,,,1790078934.101,2026-09-22T12:08:54.101+00:00,bc43de3e-0668-4612-ba28-d53e35582d2a,200,,False,216.023,41.85,42,,False,107,logs,42.0,7.600028e-07
130,runtime_compare,live,nodejs-optimised,nodejs,optimised,1024,measure,idle,off,True,update_env,21,,,,1790078936.538,2026-09-22T12:08:56.538+00:00,6548348e-651b-4f73-b411-c273023305d7,200,,False,599.33,175.19,312,136.26,True,79,logs,312.0,4.3600208e-06
131,runtime_compare,live,nodejs-optimised,nodejs,optimised,1024,follow_up,idle,off,False,update_env,21,,,,1790078937.139,2026-09-22T12:08:57.139+00:00,8e225ce7-7366-4bf5-b28b-a293972fb223,200,,False,272.834,101.2,102,,False,79,logs,102.0,1.5600068e-06
132,runtime_compare,live,nodejs-optimised,nodejs,optimised,1024,measure,idle,off,True,update_env,22,,,,1790078939.619,2026-09-22T12:08:59.618+00:00,1950203b-8a53-4605-a4b2-e8c4ab762e7f,200,,False,665.344,179.81,332,152.15,True,78,logs,332.0,4.6266888e-06
133,runtime_compare,live,nodejs-optimised,nodejs,optimised,1024,follow_up,idle,off,False,update_env,22,,,,1790078940.285,2026-09-22T12:09:00.285+00:00,100a50fe-fc16-4aa3-969e-1ebb2c6c290e,200,,False,353.001,123.6,124,,False,79,logs,124.0,1.8533416e-06
134,runtime_compare,live,python-optimised,python,optimised,1024,measure,idle,off,True,update_env,22,,,,1790078942.708,2026-09-22T12:09:02.708+00:00,d806184d-6568-43a7-8b7f-636a25b856f2,200,,False,446.658,27.98,105,76.4,True,41,logs,105.0,1.600007e-06
135,runtime_compare,live,python-optimised,python,optimised,1024,follow_up,idle,off,False,update_env,22,,,,1790078943.158,2026-09-22T12:09:03.158+00:00,a41d95d4-cc06-42f0-ab86-4c9ef56b17fd,200,,False,196.831,23.26,24,,False,41,logs,24.0,5.200016e-07
136,runtime_compare,live,java-optimised,java,optimised,1024,measure,idle,off,True,update_env,22,,,,1790078945.605,2026-09-22T12:09:05.604+00:00,a1cbd604-d011-4b93-8906-5bd4a8e4b2f5,200,,False,767.207,110.35,448,337.34,True,107,logs,448.0,6.1733631999999995e-06
137,runtime_compare,live,java-optimised,java,optimised,1024,follow_up,idle,off,False,update_env,22,,,,1790078946.374,2026-09-22T12:09:06.373+00:00,1ab1bd52-8f63-4796-95b0-808b165437c6,200,,False,202.912,18.56,19,,False,107,logs,19.0,4.533346e-07
138,runtime_compare,live,nodejs-optimised,nodejs,optimised,1024,measure,idle,off,True,update_env,23,,,,1790078948.706,2026-09-22T12:09:08.706+00:00,e6c34920-8acf-4f31-b0de-eab0c271336c,200,,False,564.179,162.47,282,118.93,True,79,logs,282.0,3.9600188e-06
139,runtime_compare,live,nodejs-optimised,nodejs,optimised,1024,follow_up,idle,off,False,update_env,23,,,,1790078949.273,2026-09-22T12:09:09.273+00:00,87fca877-b731-452b-b706-78beb60718fa,200,,False,279.413,107.62,108,,False,79,logs,108.0,1.6400072e-06
140,runtime_compare,live,python-optimised,python,optimised,1024,measure,idle,off,True,update_env,23,,,,1790078951.712,2026-09-22T12:09:11.712+00:00,b82b4657-dbb8-45d4-b682-dee88d2f5d16,200,,False,398.882,17.18,109,91.15,True,41,logs,109.0,1.6533406e-06
141,runtime_compare,live,python-optimised,python,optimised,1024,follow_up,idle,off,False,update_env,23,,,,1790078952.112,2026-09-22T12:09:12.112+00:00,5863d370-d822-485f-98c4-dc127d297e9c,200,,False,230.107,26.75,27,,False,41,logs,27.0,5.600018e-07
142,runtime_compare,live,java-optimised,java,optimised,1024,measure,idle,off,True,update_env,23,,,,1790078954.495,2026-09-22T12:09:14.495+00:00,4c1458e5-f4a7-4195-b5a5-1c15e2ab949c,200,,False,2237.758,132.31,549,416.4,True,107,logs,549.0,7.520036600000001e-06
