seq,phase,data_mode,function,runtime,variant,memory_mb,role,pattern,warming,intended_cold,force_cold,rep,block,burst_id,idle_gap_min,t_start,t_start_utc,request_id,status,function_error,error,rtt_ms,duration_ms,billed_ms,init_ms,cold,max_memory_used_mb,report_source
227,package_size,live,java-default,java,default,1024,follow_up,idle,off,False,update_env,18,,,,1790074878.108,2026-09-22T11:01:18.108+00:00,caebd969-cc04-49c5-bb43-10ae2b817e3d,200,,False,214.277,39.66,40,,False,121,logs
228,package_size,live,python-default,python,default,1024,measure,idle,off,True,update_env,19,,,,1790074880.491,2026-09-22T11:01:20.490+00:00,742006fb-f864-4b0b-afcf-18d6e911e798,200,,False,3909.378,27.27,3450,3422.06,True,134,logs
229,package_size,live,python-default,python,default,1024,follow_up,idle,off,False,update_env,19,,,,1790074884.401,2026-09-22T11:01:24.401+00:00,d041a9b0-2bb2-4507-a877-8b4284250c24,200,,False,188.43,16.43,17,,False,134,logs
230,package_size,live,java-default,java,default,1024,measure,idle,off,True,update_env,19,,,,1790074886.789,2026-09-22T11:01:26.788+00:00,7a7eb7bb-581b-43d9-876b-57491e6f69e9,200,,False,1240.764,115.62,913,796.8,True,121,logs
231,package_size,live,java-default,java,default,1024,follow_up,idle,off,False,update_env,19,,,,1790074888.031,2026-09-22T11:01:28.031+00:00,421eb080-caa4-4938-9f0f-26b55744f3de,200,,False,215.437,39.81,40,,False,121,logs
232,package_size,live,nodejs-default,nodejs,default,1024,measure,idle,off,True,update_env,19,,,,1790074890.441,2026-09-22T11:01:30.440+00:00,07ac7229-fafc-47ab-aea7-ace8646ff729,200,,False,1517.53,137.67,1050,911.43,True,124,logs
233,package_size,live,nodejs-default,nodejs,default,1024,follow_up,idle,off,False,update_env,19,,,,1790074891.959,2026-09-22T11:01:31.958+00:00,b57d0307-2574-470d-a5e4-93deaeb2ee5f,200,,False,295.078,118.67,119,,False,131,logs
234,package_size,live,nodejs-optimised,nodejs,optimised,1024,measure,idle,off,True,update_env,19,,,,1790074894.326,2026-09-22T11:01:34.325+00:00,4c7c97c4-8db8-456f-9d8b-ba61e8b20f2d,200,,False,642.353,207.68,358,149.56,True,78,logs
235,package_size,live,nodejs-optimised,nodejs,optimised,1024,follow_up,idle,off,False,update_env,19,,,,1790074894.969,2026-09-22T11:01:34.968+00:00,d0ff1ca9-e317-4b12-a8c5-a3a69fa535e0,200,,False,298.527,117.09,118,,False,78,logs
236,package_size,live,python-optimised,python,optimised,1024,measure,idle,off,True,update_env,19,,,,1790074897.348,2026-09-22T11:01:37.347+00:00,7ca6eced-cf32-44d1-8e6a-23bbaac0f171,200,,False,404.481,21.3,109,86.91,True,41,logs
237,package_size,live,python-optimised,python,optimised,1024,follow_up,idle,off,False,update_env,19,,,,1790074897.755,2026-09-22T11:01:37.754+00:00,bcbd040b-59ac-41d7-a627-ea44c79d1b09,200,,False,231.72,19.85,20,,False,41,logs
238,package_size,live,java-optimised,java,optimised,1024,measure,idle,off,True,update_env,19,,,,1790074900.119,2026-09-22T11:01:40.118+00:00,49a2a948-6ece-4b44-9c93-ac45f5e89be4,200,,False,757.85,126.59,473,345.45,True,107,logs
239,package_size,live,java-optimised,java,optimised,1024,follow_up,idle,off,False,update_env,19,,,,1790074900.879,2026-09-22T11:01:40.879+00:00,e3dc92a8-1b10-4ebd-adb3-09df911aea5a,200,,False,253.116,36.85,37,,False,107,logs
240,package_size,live,python-optimised,python,optimised,1024,measure,idle,off,True,update_env,20,,,,1790074903.233,2026-09-22T11:01:43.232+00:00,f6d0681e-bd54-4ad3-aa25-af6aaa8b66ad,200,,False,396.994,23.89,99,74.68,True,41,logs
241,package_size,live,python-optimised,python,optimised,1024,follow_up,idle,off,False,update_env,20,,,,1790074903.632,2026-09-22T11:01:43.632+00:00,4a734629-568f-4b25-a525-1b9640dd3a1e,200,,False,197.078,20.47,21,,False,41,logs
242,package_size,live,java-default,java,default,1024,measure,idle,off,True,update_env,20,,,,1790074906.117,2026-09-22T11:01:46.117+00:00,3a09fdab-f3b0-403f-b695-0827a1df5261,200,,False,1398.439,128.46,920,791.28,True,119,logs
243,package_size,live,java-default,java,default,1024,follow_up,idle,off,False,update_env,20,,,,1790074907.517,2026-09-22T11:01:47.516+00:00,747c1c3e-4089-480c-8c70-2b5d7211a67b,200,,False,224.076,48.34,49,,False,119,logs
244,package_size,live,nodejs-optimised,nodejs,optimised,1024,measure,idle,off,True,update_env,20,,,,1790074909.866,2026-09-22T11:01:49.865+00:00,f1b7c9ad-17b9-4e54-a6e2-50b9fda101bc,200,,False,582.774,177.79,295,117.06,True,79,logs
245,package_size,live,nodejs-optimised,nodejs,optimised,1024,follow_up,idle,off,False,update_env,20,,,,1790074910.452,2026-09-22T11:01:50.451+00:00,2f19383d-ed79-4afc-9cd9-178f7b38db80,200,,False,254.121,84.71,85,,False,79,logs
246,package_size,live,python-default,python,default,1024,measure,idle,off,True,update_env,20,,,,1790074912.838,2026-09-22T11:01:52.837+00:00,4f05ce5c-2ba1-4d04-afba-e00e30d1d972,200,,False,3194.987,12.91,2749,2735.47,True,132,logs
247,package_size,live,python-default,python,default,1024,follow_up,idle,off,False,update_env,20,,,,1790074916.034,2026-09-22T11:01:56.033+00:00,de638d89-e199-4160-8979-e9e8d636bb16,200,,False,200.101,23.3,24,,False,133,logs
248,package_size,live,nodejs-default,nodejs,default,1024,measure,idle,off,True,update_env,20,,,,1790074918.337,2026-09-22T11:01:58.337+00:00,8589b483-87db-426d-a405-44a72cee3785,200,,False,1502.761,178.26,1056,877.49,True,123,logs
249,package_size,live,nodejs-default,nodejs,default,1024,follow_up,idle,off,False,update_env,20,,,,1790074919.841,2026-09-22T11:01:59.841+00:00,69316f7b-7dec-4814-a458-6e5d3a48b853,200,,False,279.585,102.68,103,,False,132,logs
250,package_size,live,java-optimised,java,optimised,1024,measure,idle,off,True,update_env,20,,,,1790074922.34,2026-09-22T11:02:02.339+00:00,3d704d5e-61e9-4efc-ad41-4df5ff9fbf03,200,,False,725.269,107.29,442,333.76,True,109,logs
251,package_size,live,java-optimised,java,optimised,1024,follow_up,idle,off,False,update_env,20,,,,1790074923.067,2026-09-22T11:02:03.067+00:00,4e024367-bcbd-4d65-8cd6-864a9cd32644,200,,False,212.484,32.43,33,,False,109,logs
252,package_size,live,java-default,java,default,1024,measure,idle,off,True,update_env,21,,,,1790074925.551,2026-09-22T11:02:05.550+00:00,53b9f9f5-918a-4f58-8e6b-4143f0b2c17a,200,,False,1199.574,132.85,894,760.46,True,122,logs
253,package_size,live,java-default,java,default,1024,follow_up,idle,off,False,update_env,21,,,,1790074926.751,2026-09-22T11:02:06.751+00:00,70bdafec-5331-44b0-b1f6-836d26e08f6d,200,,False,291.122,51.74,52,,False,122,logs
254,package_size,live,python-default,python,default,1024,measure,idle,off,True,update_env,21,,,,1790074929.445,2026-09-22T11:02:09.445+00:00,027790cb-264e-4383-8273-3583459bd6e2,200,,False,4066.47,27.3,3608,3580.42,True,132,logs
255,package_size,live,python-default,python,default,1024,follow_up,idle,off,False,update_env,21,,,,1790074933.513,2026-09-22T11:02:13.512+00:00,7ca84223-7add-42ca-9537-2cf9eebe0f13,200,,False,194.909,18.74,19,,False,132,logs
256,package_size,live,python-optimised,python,optimised,1024,measure,idle,off,True,update_env,21,,,,1790074935.961,2026-09-22T11:02:15.961+00:00,31c65396-ecc7-4849-a8ea-55460c58897c,200,,False,400.993,17.29,108,90.14,True,41,logs
257,package_size,live,python-optimised,python,optimised,1024,follow_up,idle,off,False,update_env,21,,,,1790074936.365,2026-09-22T11:02:16.364+00:00,c5d475b3-bed0-4c0b-a181-b1565702f8f7,200,,False,199.89,28.95,29,,False,41,logs
258,package_size,live,nodejs-default,nodejs,default,1024,measure,idle,off,True,update_env,21,,,,1790074938.96,2026-09-22T11:02:18.959+00:00,98f0fe86-2de1-472b-a37a-e781f3416ab2,200,,False,1830.77,264.27,1375,1110.18,True,132,logs
259,package_size,live,nodejs-default,nodejs,default,1024,follow_up,idle,off,False,update_env,21,,,,1790074940.792,2026-09-22T11:02:20.791+00:00,7ea34f29-e0fc-4f6e-94a2-80f972f047a6,200,,False,351.801,176.96,177,,False,142,logs
260,package_size,live,nodejs-optimised,nodejs,optimised,1024,measure,idle,off,True,update_env,21,,,,1790074943.363,2026-09-22T11:02:23.363+00:00,0d2a9c6b-080d-44b0-a7ee-81f889e7dfb6,200,,False,664.1,195.46,340,144.12,True,79,logs
261,package_size,live,nodejs-optimised,nodejs,optimised,1024,follow_up,idle,off,False,update_env,21,,,,1790074944.029,2026-09-22T11:02:24.028+00:00,ef1833ab-a046-44a8-9ad8-9f9fa161e23a,200,,False,344.525,124.86,125,,False,79,logs
262,package_size,live,java-optimised,java,optimised,1024,measure,idle,off,True,update_env,21,,,,1790074946.639,2026-09-22T11:02:26.639+00:00,1441cc82-a3d8-44e2-b874-2f06d54e43a0,200,,False,907.112,117.68,552,433.72,True,109,logs
263,package_size,live,java-optimised,java,optimised,1024,follow_up,idle,off,False,update_env,21,,,,1790074947.548,2026-09-22T11:02:27.548+00:00,8cf5d355-068b-4049-9775-e2a1d936c8de,200,,False,247.107,37.41,38,,False,109,logs
264,package_size,live,java-default,java,default,1024,measure,idle,off,True,update_env,22,,,,1790074949.942,2026-09-22T11:02:29.942+00:00,cd6bc865-d782-4ce1-aea3-5568918623d4,200,,False,1275.678,129.41,919,789.08,True,121,logs
265,package_size,live,java-default,java,default,1024,follow_up,idle,off,False,update_env,22,,,,1790074951.221,2026-09-22T11:02:31.221+00:00,0cd3649a-0d88-4e4e-98ae-81c4c285d527,200,,False,333.878,51.49,52,,False,121,logs
266,package_size,live,nodejs-default,nodejs,default,1024,measure,idle,off,True,update_env,22,,,,1790074953.657,2026-09-22T11:02:33.656+00:00,ca7620ec-fbef-47e6-8ab8-abed8080ae96,200,,False,1804.014,273.84,1405,1130.19,True,125,logs
267,package_size,live,nodejs-default,nodejs,default,1024,follow_up,idle,off,False,update_env,22,,,,1790074955.462,2026-09-22T11:02:35.462+00:00,64d8e457-9f35-4deb-a2da-ebbc73c749b6,200,,False,362.572,184.42,185,,False,133,logs
268,package_size,live,nodejs-optimised,nodejs,optimised,1024,measure,idle,off,True,update_env,22,,,,1790074958.074,2026-09-22T11:02:38.074+00:00,6206e3a1-afce-40c7-ae7d-f80ccc5b0a39,200,,False,566.675,163.31,280,116.63,True,79,logs
269,package_size,live,nodejs-optimised,nodejs,optimised,1024,follow_up,idle,off,False,update_env,22,,,,1790074958.642,2026-09-22T11:02:38.642+00:00,688db61d-e813-477d-995e-ee659bf934f6,200,,False,279.842,104.06,105,,False,79,logs
270,package_size,live,python-optimised,python,optimised,1024,measure,idle,off,True,update_env,22,,,,1790074961.017,2026-09-22T11:02:41.016+00:00,435ed9f5-9f04-41ff-9610-9b002eb871df,200,,False,425.766,22.44,110,86.68,True,41,logs
271,package_size,live,python-optimised,python,optimised,1024,follow_up,idle,off,False,update_env,22,,,,1790074961.445,2026-09-22T11:02:41.445+00:00,1901ba8a-6a49-495b-985f-22d39f0450fc,200,,False,216.125,19.47,20,,False,41,logs
272,package_size,live,python-default,python,default,1024,measure,idle,off,True,update_env,22,,,,1790074963.929,2026-09-22T11:02:43.929+00:00,1e27cce8-fe16-461d-912d-2ef417fa9189,200,,False,4230.373,34.62,3619,3584.09,True,135,logs
273,package_size,live,python-default,python,default,1024,follow_up,idle,off,False,update_env,22,,,,1790074968.161,2026-09-22T11:02:48.160+00:00,38fc740d-6949-47a2-a7c6-92750fcfdd8c,200,,False,203.151,26.39,27,,False,135,logs
274,package_size,live,java-optimised,java,optimised,1024,measure,idle,off,True,update_env,22,,,,1790074970.476,2026-09-22T11:02:50.475+00:00,387314b3-ab4c-42d3-9cdc-393786673357,200,,False,740.113,98.75,421,321.82,True,111,logs
275,package_size,live,java-optimised,java,optimised,1024,follow_up,idle,off,False,update_env,22,,,,1790074971.217,2026-09-22T11:02:51.216+00:00,8c662321-9c88-4e5d-aafc-9f98b06ba606,200,,False,212.282,37.05,38,,False,111,logs
276,package_size,live,python-default,python,default,1024,measure,idle,off,True,update_env,23,,,,1790074973.582,2026-09-22T11:02:53.581+00:00,c3145ef2-e24d-4c4f-9ffd-35cb713ce5f5,200,,False,3956.139,17.7,3475,3457.27,True,132,logs
277,package_size,live,python-default,python,default,1024,follow_up,idle,off,False,update_env,23,,,,1790074977.54,2026-09-22T11:02:57.539+00:00,b3cd64c6-09ed-42ca-912c-8c94984c7c32,200,,False,199.449,27.27,28,,False,132,logs
278,package_size,live,nodejs-default,nodejs,default,1024,measure,idle,off,True,update_env,23,,,,1790074979.851,2026-09-22T11:02:59.851+00:00,1beb6ce9-a0be-42ae-94dd-8f7076bcb808,200,,False,1824.101,236.12,1375,1138.16,True,129,logs
279,package_size,live,nodejs-default,nodejs,default,1024,follow_up,idle,off,False,update_env,23,,,,1790074981.676,2026-09-22T11:03:01.676+00:00,cf2b0492-971e-494a-a8e1-182483b2e106,200,,False,340.097,167.4,168,,False,138,logs
280,package_size,live,nodejs-optimised,nodejs,optimised,1024,measure,idle,off,True,update_env,23,,,,1790074984.211,2026-09-22T11:03:04.210+00:00,09ddca71-c9cf-4971-bfae-3bed539063fe,200,,False,623.188,171.4,301,129.24,True,79,logs
281,package_size,live,nodejs-optimised,nodejs,optimised,1024,follow_up,idle,off,False,update_env,23,,,,1790074984.835,2026-09-22T11:03:04.834+00:00,76f8f7bc-092b-4cde-a871-82dc8098e22d,200,,False,279.736,105.36,106,,False,79,logs
282,package_size,live,java-default,java,default,1024,measure,idle,off,True,update_env,23,,,,1790074987.178,2026-09-22T11:03:07.177+00:00,19a9b601-ff11-461f-bd7e-1c6515d7f347,200,,False,1228.493,128.68,932,802.74,True,121,logs
283,package_size,live,java-default,java,default,1024,follow_up,idle,off,False,update_env,23,,,,1790074988.407,2026-09-22T11:03:08.407+00:00,e049f143-c1fb-439d-929f-e9536d3ae8a7,200,,False,281.452,40.44,41,,False,121,logs
284,package_size,live,java-optimised,java,optimised,1024,measure,idle,off,True,update_env,23,,,,1790074990.827,2026-09-22T11:03:10.827+00:00,b816b0e3-b561-49ef-aab8-6bb23e7217be,200,,False,835.433,116.07,541,424.79,True,108,logs
285,package_size,live,java-optimised,java,optimised,1024,follow_up,idle,off,False,update_env,23,,,,1790074991.664,2026-09-22T11:03:11.664+00:00,55e4e396-a2e0-41ed-82d9-885a00f2881f,200,,False,213.547,40.3,41,,False,108,logs
286,package_size,live,python-optimised,python,optimised,1024,measure,idle,off,True,update_env,23,,,,1790074994.16,2026-09-22T11:03:14.160+00:00,c6bc131f-9fa3-479d-a608-56a00b502a01,200,,False,415.691,33.05,124,90.07,True,43,logs
287,package_size,live,python-optimised,python,optimised,1024,follow_up,idle,off,False,update_env,23,,,,1790074994.578,2026-09-22T11:03:14.578+00:00,6112636e-db00-40ce-b82f-a8cdd7c8ed69,200,,False,198.363,26.82,27,,False,43,logs
288,package_size,live,java-optimised,java,optimised,1024,measure,idle,off,True,update_env,24,,,,1790074996.968,2026-09-22T11:03:16.968+00:00,628000c1-ce38-411d-8484-6c7c9ebb156d,200,,False,852.816,124.84,561,436.01,True,107,logs
289,package_size,live,java-optimised,java,optimised,1024,follow_up,idle,off,False,update_env,24,,,,1790074997.823,2026-09-22T11:03:17.822+00:00,3cda031e-27cb-4da9-956a-a8bd79a043b1,200,,False,211.754,39.24,40,,False,107,logs
290,package_size,live,python-optimised,python,optimised,1024,measure,idle,off,True,update_env,24,,,,1790075000.226,2026-09-22T11:03:20.225+00:00,9c09eb51-2f86-4c5a-961f-496247d179a9,200,,False,522.012,26.94,119,91.19,True,41,logs
291,package_size,live,python-optimised,python,optimised,1024,follow_up,idle,off,False,update_env,24,,,,1790075000.752,2026-09-22T11:03:20.751+00:00,f5689f31-aeaf-421e-8c34-daeb936ee145,200,,False,202.304,26.7,27,,False,41,logs
292,package_size,live,python-default,python,default,1024,measure,idle,off,True,update_env,24,,,,1790075003.064,2026-09-22T11:03:23.064+00:00,132e40c5-0d8d-420c-9f8a-bffa5514c765,200,,False,3174.705,23.96,2766,2741.25,True,133,logs
293,package_size,live,python-default,python,default,1024,follow_up,idle,off,False,update_env,24,,,,1790075006.24,2026-09-22T11:03:26.240+00:00,d61d9c63-d4ec-4329-b104-caab14ae1a78,200,,False,187.005,13.02,14,,False,133,logs
294,package_size,live,nodejs-optimised,nodejs,optimised,1024,measure,idle,off,True,update_env,24,,,,1790075008.504,2026-09-22T11:03:28.503+00:00,fdd6e91a-a8f6-4458-891a-220a0af5cf2b,200,,False,660.896,213.11,360,146.06,True,79,logs
295,package_size,live,nodejs-optimised,nodejs,optimised,1024,follow_up,idle,off,False,update_env,24,,,,1790075009.166,2026-09-22T11:03:29.165+00:00,1bf8ca47-072e-4eec-ac30-8cdbd57b970e,200,,False,300.171,126.75,127,,False,79,logs
296,package_size,live,nodejs-default,nodejs,default,1024,measure,idle,off,True,update_env,24,,,,1790075011.628,2026-09-22T11:03:31.627+00:00,0faa3212-e689-49b2-b63f-c8c3ecd2dd26,200,,False,1822.858,206.08,1339,1132.54,True,125,logs
297,package_size,live,nodejs-default,nodejs,default,1024,follow_up,idle,off,False,update_env,24,,,,1790075013.453,2026-09-22T11:03:33.453+00:00,4aa755ba-149d-4cb8-8515-83b43ae98c2a,200,,False,405.041,174.8,175,,False,132,logs
298,package_size,live,java-default,java,default,1024,measure,idle,off,True,update_env,24,,,,1790075016.025,2026-09-22T11:03:36.025+00:00,3481fa18-688c-4fbb-9e2e-3b5060f3b796,200,,False,1056.625,93.48,722,627.94,True,122,logs
299,package_size,live,java-default,java,default,1024,follow_up,idle,off,False,update_env,24,,,,1790075017.083,2026-09-22T11:03:37.082+00:00,8dc61c8d-0e26-4b23-9bd9-b7e53548f3be,200,,False,200.801,28.79,29,,False,123,logs
300,package_size,live,java-default,java,default,1024,measure,idle,off,True,update_env,25,,,,1790075019.387,2026-09-22T11:03:39.387+00:00,f5699bfd-51d7-41d4-8ee2-0759c856069b,200,,False,1283.837,128.07,892,763.24,True,119,logs
301,package_size,live,java-default,java,default,1024,follow_up,idle,off,False,update_env,25,,,,1790075020.672,2026-09-22T11:03:40.672+00:00,25db0c60-52bb-47af-97d2-fb25a6208fec,200,,False,261.418,47.31,48,,False,119,logs
302,package_size,live,python-optimised,python,optimised,1024,measure,idle,off,True,update_env,25,,,,1790075023.031,2026-09-22T11:03:43.031+00:00,9afbbe5c-0ed6-439d-8536-20b81164e03d,200,,False,442.963,27.5,117,89.22,True,41,logs
303,package_size,live,python-optimised,python,optimised,1024,follow_up,idle,off,False,update_env,25,,,,1790075023.476,2026-09-22T11:03:43.476+00:00,0bc4685c-8e19-48b7-af55-07e2b09d9f72,200,,False,210.1,32.5,33,,False,42,logs
304,package_size,live,java-optimised,java,optimised,1024,measure,idle,off,True,update_env,25,,,,1790075025.914,2026-09-22T11:03:45.913+00:00,751107ac-ec1e-4f19-ba4c-ab9f960decb8,200,,False,828.505,129.62,545,414.51,True,107,logs
305,package_size,live,java-optimised,java,optimised,1024,follow_up,idle,off,False,update_env,25,,,,1790075026.744,2026-09-22T11:03:46.743+00:00,ed0d53be-9b4e-4ad5-91fa-2f683a4b66d2,200,,False,281.528,39.23,40,,False,107,logs
306,package_size,live,python-default,python,default,1024,measure,idle,off,True,update_env,25,,,,1790075029.074,2026-09-22T11:03:49.074+00:00,c0e25b73-c8bf-46da-9008-2cca9b910d9d,200,,False,3975.301,27.84,3510,3481.42,True,134,logs
307,package_size,live,python-default,python,default,1024,follow_up,idle,off,False,update_env,25,,,,1790075033.052,2026-09-22T11:03:53.052+00:00,af9c5e05-ae76-415f-a69d-5bdacfc154fc,200,,False,201.306,21.52,22,,False,134,logs
308,package_size,live,nodejs-optimised,nodejs,optimised,1024,measure,idle,off,True,update_env,25,,,,1790075035.352,2026-09-22T11:03:55.351+00:00,6304ab41-b000-4308-be6c-ecc2e0960d23,200,,False,608.074,174.46,315,140.18,True,78,logs
309,package_size,live,nodejs-optimised,nodejs,optimised,1024,follow_up,idle,off,False,update_env,25,,,,1790075035.961,2026-09-22T11:03:55.961+00:00,bc1cdef1-401d-4a30-be64-0a96db881576,200,,False,298.702,126.78,127,,False,78,logs
310,package_size,live,nodejs-default,nodejs,default,1024,measure,idle,off,True,update_env,25,,,,1790075038.299,2026-09-22T11:03:58.299+00:00,6af83830-9a1a-42f1-a0ad-269d1b39c061,200,,False,1840.037,236.34,1364,1127.59,True,125,logs
311,package_size,live,nodejs-default,nodejs,default,1024,follow_up,idle,off,False,update_env,25,,,,1790075040.14,2026-09-22T11:04:00.140+00:00,fe8d349f-e8d3-4e7c-a54d-b0a8d353f5bf,200,,False,347.369,175.71,176,,False,136,logs
312,package_size,live,python-default,python,default,1024,measure,idle,off,True,update_env,26,,,,1790075042.575,2026-09-22T11:04:02.575+00:00,8e48e2b5-dc60-4621-a613-59ae42ee73c0,200,,False,3962.299,28.35,3484,3455.64,True,135,logs
313,package_size,live,python-default,python,default,1024,follow_up,idle,off,False,update_env,26,,,,1790075046.538,2026-09-22T11:04:06.538+00:00,ed803b20-aa6a-4f79-9240-ca1c1fcc36c1,200,,False,198.562,26.84,27,,False,135,logs
314,package_size,live,java-default,java,default,1024,measure,idle,off,True,update_env,26,,,,1790075048.829,2026-09-22T11:04:08.829+00:00,8d4f4d3e-7cd1-4ba0-9994-b770fc3efdde,200,,False,1087.999,110.91,796,684.91,True,122,logs
315,package_size,live,java-default,java,default,1024,follow_up,idle,off,False,update_env,26,,,,1790075049.918,2026-09-22T11:04:09.918+00:00,61020e29-8528-4a4b-86d1-97e0a74e6d93,200,,False,214.577,31.14,32,,False,122,logs
316,package_size,live,nodejs-optimised,nodejs,optimised,1024,measure,idle,off,True,update_env,26,,,,1790075052.654,2026-09-22T11:04:12.654+00:00,ecb85dd4-1bb9-4e63-a761-22aec57146cd,200,,False,587.314,176.17,301,124.0,True,79,logs
317,package_size,live,nodejs-optimised,nodejs,optimised,1024,follow_up,idle,off,False,update_env,26,,,,1790075053.243,2026-09-22T11:04:13.242+00:00,67e5901e-c6d3-4a61-b2b8-6e80bd127251,200,,False,279.698,103.8,104,,False,79,logs
318,package_size,live,python-optimised,python,optimised,1024,measure,idle,off,True,update_env,26,,,,1790075055.537,2026-09-22T11:04:15.537+00:00,6241d444-ea10-41ef-a71b-3e79e2107e14,200,,False,397.316,16.94,108,90.73,True,41,logs
319,package_size,live,python-optimised,python,optimised,1024,follow_up,idle,off,False,update_env,26,,,,1790075055.936,2026-09-22T11:04:15.935+00:00,5fe31e31-1785-4784-8e93-bc387aca00fd,200,,False,189.821,16.54,17,,False,42,logs
320,package_size,live,java-optimised,java,optimised,1024,measure,idle,off,True,update_env,26,,,,1790075058.254,2026-09-22T11:04:18.253+00:00,039ae098-f2fe-4d5c-ad90-20bbe9987dcb,200,,False,869.963,133.48,576,441.92,True,109,logs
321,package_size,live,java-optimised,java,optimised,1024,follow_up,idle,off,False,update_env,26,,,,1790075059.125,2026-09-22T11:04:19.125+00:00,90ea5426-75e7-487d-a9e3-f460bc2bdf39,200,,False,211.604,36.87,37,,False,109,logs
322,package_size,live,nodejs-default,nodejs,default,1024,measure,idle,off,True,update_env,26,,,,1790075061.445,2026-09-22T11:04:21.444+00:00,f3e936c2-a2b0-4d8c-baf3-0a2f2926987d,200,,False,1407.231,121.83,995,872.66,True,127,logs
323,package_size,live,nodejs-default,nodejs,default,1024,follow_up,idle,off,False,update_env,26,,,,1790075062.854,2026-09-22T11:04:22.853+00:00,689c6d7c-e82e-4e25-8806-8d70ad6dc059,200,,False,287.033,97.23,98,,False,133,logs
324,package_size,live,nodejs-default,nodejs,default,1024,measure,idle,off,True,update_env,27,,,,1790075065.299,2026-09-22T11:04:25.298+00:00,6668492d-316a-4bee-9db8-0a2d6860d50e,200,,False,1868.987,292.33,1419,1126.12,True,124,logs
325,package_size,live,nodejs-default,nodejs,default,1024,follow_up,idle,off,False,update_env,27,,,,1790075067.169,2026-09-22T11:04:27.169+00:00,d364d78d-b5b0-49bb-8b68-d0c378921bf6,200,,False,347.274,170.73,171,,False,132,logs
326,package_size,live,python-optimised,python,optimised,1024,measure,idle,off,True,update_env,27,,,,1790075069.652,2026-09-22T11:04:29.651+00:00,6b30e22b-5907-4679-9b41-5c45d209b6ab,200,,False,417.156,27.02,121,93.79,True,41,logs
327,package_size,live,python-optimised,python,optimised,1024,follow_up,idle,off,False,update_env,27,,,,1790075070.074,2026-09-22T11:04:30.073+00:00,f6368847-9fbf-4ea8-863f-b9d377ae3263,200,,False,193.35,19.86,20,,False,41,logs
328,package_size,live,nodejs-optimised,nodejs,optimised,1024,measure,idle,off,True,update_env,27,,,,1790075072.334,2026-09-22T11:04:32.334+00:00,25e46b4b-f537-46d4-b8ed-9bec5f1fa0ae,200,,False,660.73,210.08,360,149.58,True,78,logs
329,package_size,live,nodejs-optimised,nodejs,optimised,1024,follow_up,idle,off,False,update_env,27,,,,1790075072.997,2026-09-22T11:04:32.997+00:00,ceafecb8-5d09-49bc-86ac-a9fe9ca08349,200,,False,302.488,129.49,130,,False,78,logs
330,package_size,live,java-optimised,java,optimised,1024,measure,idle,off,True,update_env,27,,,,1790075075.459,2026-09-22T11:04:35.458+00:00,2cffe0af-1502-4526-aa24-02ec035b28f0,200,,False,822.864,122.16,544,421.16,True,107,logs
331,package_size,live,java-optimised,java,optimised,1024,follow_up,idle,off,False,update_env,27,,,,1790075076.283,2026-09-22T11:04:36.282+00:00,1fd1dc2e-acb1-4ddd-bd8c-3d15ef968f3a,200,,False,212.438,40.87,41,,False,107,logs
332,package_size,live,python-default,python,default,1024,measure,idle,off,True,update_env,27,,,,1790075078.636,2026-09-22T11:04:38.635+00:00,3d833b3a-7b92-4acb-8e94-60cfc560ca18,200,,False,3976.101,30.14,3515,3484.39,True,134,logs
333,package_size,live,python-default,python,default,1024,follow_up,idle,off,False,update_env,27,,,,1790075082.613,2026-09-22T11:04:42.612+00:00,0588fb4f-7820-456b-9463-6627fb4c7a66,200,,False,197.124,21.89,22,,False,134,logs
334,package_size,live,java-default,java,default,1024,measure,idle,off,True,update_env,27,,,,1790075084.887,2026-09-22T11:04:44.886+00:00,27da8cd2-04eb-412b-a929-470ddec7944f,200,,False,1202.081,126.91,915,787.28,True,119,logs
335,package_size,live,java-default,java,default,1024,follow_up,idle,off,False,update_env,27,,,,1790075086.09,2026-09-22T11:04:46.089+00:00,a451c7d7-4d7a-46cd-9005-62d25c55251e,200,,False,213.461,36.77,37,,False,119,logs
336,package_size,live,nodejs-optimised,nodejs,optimised,1024,measure,idle,off,True,update_env,28,,,,1790075088.424,2026-09-22T11:04:48.423+00:00,84dc857d-cf58-406e-a1fd-807c329ed228,200,,False,635.637,191.24,346,154.06,True,78,logs
337,package_size,live,nodejs-optimised,nodejs,optimised,1024,follow_up,idle,off,False,update_env,28,,,,1790075089.062,2026-09-22T11:04:49.062+00:00,56629559-e6e1-4c52-8149-cbfa59d040d8,200,,False,316.691,128.24,129,,False,78,logs
338,package_size,live,nodejs-default,nodejs,default,1024,measure,idle,off,True,update_env,28,,,,1790075091.482,2026-09-22T11:04:51.482+00:00,8ade6f4c-60bb-4acd-a50b-cfa195abb216,200,,False,1832.043,264.07,1391,1126.44,True,124,logs
339,package_size,live,nodejs-default,nodejs,default,1024,follow_up,idle,off,False,update_env,28,,,,1790075093.315,2026-09-22T11:04:53.315+00:00,0cd5011c-aac5-4953-8bf2-841e4ecb11bb,200,,False,362.487,180.05,181,,False,133,logs
340,package_size,live,java-optimised,java,optimised,1024,measure,idle,off,True,update_env,28,,,,1790075095.753,2026-09-22T11:04:55.752+00:00,b60f5173-ef23-495c-8dde-ff9e999ac1bd,200,,False,726.389,109.64,437,326.88,True,111,logs
